status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1691686751091484_1796569620603196,"They have to be kidding me!?

http://www.fury.news/2017/01/trump-jr-shares-video-family-white-house-1-detail-liberals-absolutely-furious/?fury","Trump Jr. Shares Video Of Family At White House, 1 Detail Has Liberals Absolutely Furious - Fury News",link,http://www.fury.news/2017/01/trump-jr-shares-video-family-white-house-1-detail-liberals-absolutely-furious/?fury,2017-01-23 15:00:07,17,3,2,11,0,0,6,0,0
1691686751091484_1796555433937948,,Timeline Photos,photo,https://www.facebook.com/newsfury/photos/a.1695256094067883.1073741828.1691686751091484/1796555433937948/?type=3,2017-01-23 14:05:24,31,0,2,19,4,0,8,0,0
1691686751091484_1796535247273300,"This is cracking me up!

http://www.fury.news/2017/01/lol-police-just-used-bulldozer-show-blm-thugs-exactly-think/?fury",LOL: Police Just Used a BULLDOZER To Show BLM Thugs Exactly What They Think Of Them - Fury News,link,http://www.fury.news/2017/01/lol-police-just-used-bulldozer-show-blm-thugs-exactly-think/?fury,2017-01-23 13:01:17,21,1,6,18,0,0,3,0,0
1691686751091484_1796493953944096,"You just can't make this stuff up!

http://www.fury.news/2017/01/racist-hypocrite-look-just-found-outside-obamas-new-home/?fury",RACIST HYPOCRITE: Look What Was Just Found Outside Of Obama's New Home - Fury News,link,http://www.fury.news/2017/01/racist-hypocrite-look-just-found-outside-obamas-new-home/?fury,2017-01-23 12:00:01,16,3,16,10,0,0,3,0,3
1691686751091484_1796490910611067,,Timeline Photos,photo,https://www.facebook.com/newsfury/photos/a.1695256094067883.1073741828.1691686751091484/1796490910611067/?type=3,2017-01-23 11:01:23,56,34,16,44,0,0,0,0,12
1691686751091484_1796450303948461,"Karma will always find you....

http://www.fury.news/2017/01/snotty-designer-bashes-melania-gets-ego-wrecked-bad-news/?fury","After Snotty Designer Bashes Melania, He Gets His Ego WRECKED With Bad News - Fury News",link,http://www.fury.news/2017/01/snotty-designer-bashes-melania-gets-ego-wrecked-bad-news/?fury,2017-01-23 10:00:00,28,3,7,23,1,0,3,0,1
1691686751091484_1796425247284300,"That is how it is done right!

http://www.fury.news/2017/01/muslims-furious-show-new-mosque-get-nasty-surprise/?fury",Muslims FURIOUS After They Show Up To New Mosque And Get NASTY Surprise - Fury News,link,http://www.fury.news/2017/01/muslims-furious-show-new-mosque-get-nasty-surprise/?fury,2017-01-23 09:01:59,66,9,7,37,2,0,27,0,0
1691686751091484_1795001790759979,"This is the best way to send Obama out the door!

http://www.fury.news/2017/01/breaking-us-military-sends-obama-big-f-way-door/?fury",BREAKING: US MIlitary Sends Obama The Big 'F YOU; On His Way Out The Door - Fury News,link,http://www.fury.news/2017/01/breaking-us-military-sends-obama-big-f-way-door/?fury,2017-01-20 15:14:42,41,3,13,35,4,0,2,0,0
1691686751091484_1794971267429698,,Timeline Photos,photo,https://www.facebook.com/newsfury/photos/a.1695256094067883.1073741828.1691686751091484/1794971267429698/?type=3,2017-01-20 13:18:46,69,271,8,47,3,1,13,0,5
1691686751091484_1793747860885372,"I don't want to live on this planet anymore...

http://www.fury.news/2017/01/wtf-oxford-university-bans-gender-pronouns-heres-insane-thing-students-now-calling/?fury",WTF? Oxford University BANS Gender Pronouns: Here's The INSANE Thing Students Are Now Calling Each Other - Fury News,link,http://www.fury.news/2017/01/wtf-oxford-university-bans-gender-pronouns-heres-insane-thing-students-now-calling/?fury,2017-01-17 17:00:00,106,109,59,21,1,5,43,13,23
1691686751091484_1793747390885419,"Haha! Serves them right!

http://www.fury.news/2017/01/lol-police-just-used-bulldozer-show-blm-thugs-exactly-think/?fury",LOL: Police Just Used a BULLDOZER To Show BLM Thugs Exactly What They Think Of Them - Fury News,link,http://www.fury.news/2017/01/lol-police-just-used-bulldozer-show-blm-thugs-exactly-think/?fury,2017-01-17 16:00:00,48,7,7,29,4,0,15,0,0
1691686751091484_1793755540884604,,Timeline Photos,photo,https://www.facebook.com/newsfury/photos/a.1695256094067883.1073741828.1691686751091484/1793755540884604/?type=3,2017-01-17 15:00:02,104,19,68,76,1,0,24,1,2
1691686751091484_1793754697551355,"I am so sick of these celebrities talking smack, but this HERO has something to say!

http://www.fury.news/2017/01/trump-hating-celebs-furious-benghazi-hero-slaps-brutal-dose-reality/?fury",Trump-Hating Celebs FURIOUS After Benghazi Hero Slaps Them With BRUTAL Dose Of Reality - Fury News,link,http://www.fury.news/2017/01/trump-hating-celebs-furious-benghazi-hero-slaps-brutal-dose-reality/?fury,2017-01-17 14:01:35,44,3,10,35,9,0,0,0,0
