status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1036841469686059_1314541648582705,"This is appalling, who does he think he is?",Trump Insults Women's Intelligence During Recent Speech.,link,http://democraticreview.com/trump-insults-womens-intelligence-during-speech-have-you-heard-of-__________/,2017-03-31 05:30:00,798,131,131,282,5,25,27,45,414
1036841469686059_1314540978582772,Who's ready to see the door hit Trump on the way out?,New York Times Destroys Trump On Twitter After He Tweets Huge Lie,link,http://democraticreview.com/new-york-times-destroys-trump-on-twitter-after-he-tweets-huge-lie/,2017-03-31 02:30:00,2121,142,257,1729,123,20,224,6,19
1036841469686059_1314540531916150,Are you surprised?,Breaking: America's Most Hated 'Fake News' Network Gets Hit With Massive Lawsuit,link,http://democraticreview.com/breaking-americas-most-hated-fake-news-network-gets-hit-with-massive-lawsuit/,2017-03-30 23:00:00,2042,73,285,1603,136,47,243,4,9
1036841469686059_1314540085249528,Someone had to say it!,"Veteran Reporter Slams Trump: ""We Are Under Attack!""",link,http://democraticreview.com/veteran-reporter-slams-trump-we-are-under-attack/,2017-03-30 21:30:00,1505,50,103,1292,38,23,1,73,78
1036841469686059_1314539828582887,"What a joke! 
She's embarrassing all of us! Remember the speech she copied word for word?","Watch The Worst Speech Of FLOTUS' Career, She'll Never Speak In Public Again.",link,http://democraticreview.com/watch-the-worst-speech-of-flotus-career-shell-never-speak-in-public-again/,2017-03-30 20:00:00,896,256,242,404,8,38,298,36,112
1036841469686059_1314538915249645,Will you send a few words of support for this strong black woman as she stands up to O'Reilly?,"""I Am A Strong Black Woman"", Maxine Waters Makes An Epic Threat To Bill O'Reilly, It's Awesome.",link,http://democraticreview.com/i-am-a-strong-black-woman-maxine-waters-makes-an-epic-threat-to-bill-oreilly-its-awesome/,2017-03-30 18:30:00,4526,471,269,3991,501,18,10,1,5
1036841469686059_1314537898583080,Who's ready for the Trump presidency to be nothing but a bad memory?,Breaking: America's Top Magazine Exposes Smoking Gun On Trump/Russia Scandal.,link,http://democraticreview.com/breaking-americas-top-magazine-exposes-smoking-gun-on-trumprussia-scandal-its-over/,2017-03-30 17:00:00,1577,50,233,1374,110,23,49,0,21
1036841469686059_1314537431916460,As the controversial debate wages we need people to weigh in! Where do you stand?,"New Yorkers Are Officially Demanding Melania To Leave The City, Ouch [Details]",link,http://democraticreview.com/new-yorkers-are-officially-demanding-melania-to-leave-the-city-ouch-details/,2017-03-30 15:30:00,2424,209,300,1982,130,23,244,4,41
1036841469686059_1313776651992538,Like if you're ready to see Trump on the way out of the WhiteHouse!,"Just In: Washington Post Exposes New Evidence In Trump/Russia Scandal, He's Done – Democratic Review",link,http://democraticreview.com/just-in-washington-post-exposes-new-evidence-in-trumprussia-scandal-hes-done/,2017-03-30 14:00:04,1184,98,295,1049,68,35,14,1,17
1036841469686059_1313776351992568,This is huge!,Breaking: 'Anonymous' Makes Game-Changing Trump Revelation; West Wing Silent,link,http://democraticreview.com/breaking-anonymous-makes-game-changing-trump-revelation-west-wing-silent/,2017-03-30 12:30:00,1277,84,277,999,82,46,136,3,11
1036841469686059_1313776101992593,Trump is nothing more than an embarrassment to our country!,"Trump's 'Hair Disaster' Becomes Viral Sensation, Have You Seen It?",link,http://democraticreview.com/trumps-hair-disaster-becomes-viral-sensation-have-you-seen-it/,2017-03-30 11:00:00,899,135,74,552,10,8,293,13,23
1036841469686059_1313775685325968,An update for those who've been following the story!,Update: Attorney General Jeff Sessions To Be Disbarred; Mal-Practice Complaints Streaming In.,link,http://democraticreview.com/breaking-attorney-general-jeff-sessions-to-be-disbarred-after-bar-complaint-filed-by-thousands-of-lawyers/,2017-03-30 09:30:00,682,34,219,554,48,24,44,1,11
1036841469686059_1313773511992852,Is anybody surprised?,"""Let Someone Else Run The Country"", Trump Voters Are Turning On Him For One Huge Reason",link,http://democraticreview.com/let-someone-else-run-the-country-trump-voters-are-turning-on-him-for-one-huge-reason/,2017-03-30 08:00:00,2302,266,539,1655,81,66,459,21,20
1036841469686059_1313773195326217,"She's spending tax payer dollars on the most extravagant life style choices ever!
Like if you won't stand for it!",New Yorkers Are Officially Demanding Melania To Leave The City.,link,http://democraticreview.com/new-yorkers-are-officially-demanding-melania-to-leave-the-city-ouch-details/,2017-03-30 06:30:04,5185,373,1109,4310,111,36,332,11,385
1036841469686059_1313772308659639,"There wasn't ever any going back-Trump must face consequences for bringing so much corruption to the front doors of government. 
Like if you agree treason must be punished!","USA Today Just Exposed Trump's Ties To Russian Mafia, There's No Going Back [Details]",link,http://democraticreview.com/usa-today-just-exposed-trumps-ties-to-russian-mafia-theres-no-going-back-details/,2017-03-30 05:00:00,2800,147,740,2352,75,58,27,9,279
1036841469686059_1313771728659697,They're all turning on him!,"""Why Don't You Go Jump Off A Bridge?"" Trump's #1 GOP Backer Just Turned On Him [Details]",link,http://democraticreview.com/why-dont-you-go-jump-off-a-bridge-trumps-1-gop-backer-just-turned-on-him-details/,2017-03-30 02:00:00,840,76,180,611,37,15,170,0,7
1036841469686059_1313771458659724,"He's not even trying to hide it!
So much corruption!",Trump Family Receives Unexpected News That Will Change Everything,link,http://democraticreview.com/trump-family-receives-unexpected-news-that-will-change-everything/,2017-03-29 22:30:00,179,51,33,84,1,20,7,6,61
1036841469686059_1313770551993148,He wasn't expecting to be called out for this!,Body Language Experts Came to a Terrifying Conclusion Regarding Trump's Meeting With German Leader..,link,http://democraticreview.com/body-language-experts-just-made-terrifying-observation-about-trumps-meeting-with-merkel/,2017-03-29 21:00:00,281,27,61,197,3,12,29,6,34
1036841469686059_1313769871993216,Hit like if you're sick of Obama's legacy being used as a distraction tactic for Trump!,Obama's Lawyers Respond to Trump Allegations.,link,http://democraticreview.com/obamas-lawyers-just-took-their-first-hard-swing-at-trump-and-its-bruising-him/,2017-03-29 19:30:00,632,27,72,587,22,3,14,2,4
1036841469686059_1313672175336319,How many agree that this is absolutely unacceptable?,"All Hell Breaks Loose After GOP Tells Constituent To ""Shut Up"" At Town Hall [Video]",link,http://democraticreview.com/all-hell-breaks-loose-after-gop-tells-constituent-to-shut-up-at-town-hall-video/,2017-03-29 18:00:00,904,104,152,402,11,83,17,14,377
1036841469686059_1313667088670161,Like if you agree Trump should be behind bars for his corruption!,The New York Times Just Unearthed Evidence That Could Land Trump Behind Bars,link,http://democraticreview.com/the-new-york-times-just-unearthed-evidence-that-could-land-trump-behind-bars/,2017-03-29 16:30:00,2463,149,335,2281,105,22,40,1,14
1036841469686059_1313666542003549,"Sessons is a crook!
Like & Share so everyone knows!",Breaking: Attorney General Jeff Sessions To Be Disbarred After Bar Complaint Filed By Thousands Of Lawyers,link,http://democraticreview.com/breaking-attorney-general-jeff-sessions-to-be-disbarred-after-bar-complaint-filed-by-thousands-of-lawyers/,2017-03-29 15:00:00,5422,400,2903,4268,439,165,443,11,96
1036841469686059_1313611505342386,Trump blocked again!,"Ban-Blocking Fed Judge Just Denied Trump Again In An Even Bigger Way, Trump Is Livid",link,http://democraticreview.com/ban-blocking-fed-judge-just-denied-trump-again-in-an-even-bigger-way-trump-is-livid/,2017-03-29 13:30:00,886,30,159,692,104,1,81,1,7
1036841469686059_1313608308676039,They're all jumping ship! The GOP is sinking!,"Breaking: Congresswoman Just Resigned From GOP Because It's a ""Failing"" Party [Details]",link,http://democraticreview.com/breaking-congresswoman-just-resigned-from-gop-because-its-a-failing-party-details/,2017-03-29 12:02:22,641,37,87,564,28,12,35,2,0
1036841469686059_1312643148772555,Rather didn't hold back-he told Trump exactly how America feels!,Rather Didn't Hold Back this Time as the Trump-Rather Feud Escalates Again.,link,http://democraticreview.com/the-morass-of-blame-is-only-beginning-dan-rather-reveals-how-screwed-gops-and-trump-are-now/,2017-03-29 08:00:03,762,20,88,673,63,5,19,1,1
1036841469686059_1312642395439297,Hit like if you think Graham is the one who doesn't understand America!,"""You Don't Understand America"", Loser GOP Graham Just Shouted At Americans Booing Him.",link,http://democraticreview.com/you-dont-understand-america-loser-gop-graham-just-shouted-at-americans-booing-him-its-nuts/,2017-03-29 06:30:00,571,79,69,401,1,5,45,10,109
1036841469686059_1312641348772735,HAHA Hannity got exactly what he deserved.,Watch Sean Hannity Throws a Fit After NYT Reporter Tells him How America Feels!,link,http://democraticreview.com/watch-sean-hannity-cry-like-a-baby-after-journalist-shuts-him-down-yeah-i-think-youre-bad-for-america/,2017-03-29 03:00:00,790,58,52,568,36,8,165,3,10
1036841469686059_1312640308772839,Like and share if you're sick of the president updating policy on Twitter.,Donald Trump Tweets Biggest Lie Yet.,link,http://democraticreview.com/donald-trump-tweets-biggest-lie-yet-wow/,2017-03-29 01:30:00,359,49,101,219,3,6,27,9,95
1036841469686059_1312632382106965,The Trump admin is falling apart from the inside out.,Trump Furious After White House Manager Makes Appalling Admission To Press,link,http://democraticreview.com/trump-furious-after-white-house-manager-makes-appalling-admission-to-press/,2017-03-28 22:30:00,555,22,166,399,27,13,107,2,7
1036841469686059_1312630242107179,Like if you agree with them! Trump needs less power-he isn't fit to be president even if the middle states don't care about the future of America!,Supreme Court Justices Make Unprecedented Move To Block Trump,link,http://democraticreview.com/supreme-court-justices-make-unprecedented-move-to-block-trump/,2017-03-28 21:30:00,667,43,283,542,93,26,3,0,3
1036841469686059_1312627995440737,He jumped ship and others are soon to follow!,Trump Aide Bails From A Struggling White House [Details],link,http://democraticreview.com/trump-aide-bails-from-a-struggling-white-house-details/,2017-03-28 20:00:00,525,29,79,396,10,34,77,0,8
1036841469686059_1312626305440906,The spat everyone's been talking about.,Breaking: NY Times Columnist Destroys Trump.,link,http://democraticreview.com/breaking-ny-times-columnist-destroys-trump-and-now-its-viral/,2017-03-28 18:30:00,701,52,96,564,69,9,49,1,9
1036841469686059_1312625632107640,Hit like if you think a woman in her early 30s with a clothing line as her main source of income has no business with a white house top secret security clearance.,Breaking: Ivanka Trump Makes Game-Changing Announcement,link,http://democraticreview.com/breaking-ivanka-trump-makes-game-changing-announcement/,2017-03-28 17:00:00,2534,284,212,2001,15,13,15,17,473
1036841469686059_1312624905441046,An update for those who've been following along.,Putin Just Threatened Dems To Stop Investigating Trump's Russia Ties.,link,http://democraticreview.com/putin-just-threatened-dems-to-stop-investigating-trumps-russia-ties-can-it-get-any-more-obvious/,2017-03-28 15:30:00,481,45,241,223,0,56,23,9,170
1036841469686059_1312624032107800,Spicer doesn't handle jokes well-we should all keep sharing this so he knows what we think of him.,"Jim Carrey Posts Hilarious Photo Of Sean Spicer On Twitter, Now It's Viral",link,http://democraticreview.com/jim-carrey-posts-hilarious-photo-of-sean-spicer-on-twitter-now-its-viral/,2017-03-28 14:00:00,968,38,97,686,28,3,249,0,2
1036841469686059_1312615852108618,People are fearing for their own safety as Trump's inexperience shows.,Trump's Latest Tweet Has People Freaking Out,link,http://democraticreview.com/trumps-latest-tweet-has-people-asking-what-the-f/,2017-03-28 12:30:00,562,104,77,239,3,37,11,13,259
1036841469686059_1312615378775332,Maddow beat him over the head with the truth and now he's trying to act like he had something to say in the moment-sad.,Bill O'Reilly Issues Statement After Maddow Feud Escalates.,link,http://democraticreview.com/bill-oreilly-furious-after-being-crushed-by-rachel-maddow-wow/,2017-03-28 11:24:48,3009,227,486,2351,233,21,378,15,11
1036841469686059_1311963348840535,This just in,"""Hitting The Rocks"", Insider Reveals Who's Fighting Who In Trump's White House Right Now [Details]",link,http://democraticreview.com/hitting-the-rocks-insider-reveals-whos-fighting-who-in-trumps-white-house-right-now-details/,2017-03-28 08:30:00,323,37,37,214,7,23,67,2,10
1036841469686059_1311962462173957,Bombs have been dropped,"Breaking: Trump's Only Wiretap Defender Just Got Caught In Huge Scandal, It All Makes Sense",link,http://democraticreview.com/breaking-trumps-only-wiretap-defender-just-got-caught-in-huge-scandal-it-all-makes-sense/,2017-03-28 06:30:00,1398,107,387,957,13,79,130,7,212
1036841469686059_1311961892174014,What do you think?,"Putin Just Threatened Dems To Stop Investigating Trump's Russia Ties, Can It Get Any More Obvious?",link,http://democraticreview.com/putin-just-threatened-dems-to-stop-investigating-trumps-russia-ties-can-it-get-any-more-obvious/,2017-03-28 03:30:00,1336,270,784,503,3,94,135,15,586
1036841469686059_1311961165507420,Trump is making everyone look so bad in this country....,"Paul Krugman Just Called Out The GOP Con Man Who's Even Worse Than Trump, It's Brutal [Details]",link,http://democraticreview.com/paul-krugman-just-called-out-the-gop-con-man-whos-even-worse-than-trump-its-brutal-details/,2017-03-28 00:30:00,885,41,135,731,16,37,11,10,80
1036841469686059_1310710748965795,This just makes us all look so bad as Americans.,Trump May Have Just Violated Ethics Code By Promoting TV Show,link,http://democraticreview.com/trump-may-have-just-violated-ethics-code-by-promoting-tv-show/,2017-03-27 21:30:00,260,61,68,117,2,13,22,8,98
1036841469686059_1310708315632705,Yeah I doubt it-because TrumpCare was clearly such a great solution...,"Trump Breaks His Silence About TrumpCare Failure: ""ObamaCare Will Explode!""",link,http://democraticreview.com/trump-breaks-his-silence-about-trumpcare-failure-obamacare-will-explode/,2017-03-27 20:00:00,141,75,12,55,1,2,53,3,27
1036841469686059_1310707602299443,Flynn has some pretty damning info on Trump.,Breaking: Michael Flynn Just Made A Deal With FBI Regarding the Trump-Russia Scandal.,link,http://democraticreview.com/breaking-michael-flynn-just-made-a-deal-with-fbi-about-russia-trump-is-as-good-as-gone/,2017-03-27 18:30:00,1315,136,242,1010,49,129,107,4,16
1036841469686059_1310706345632902,Its plausible but will it work?,NSA Director Explains How Trump Will Get Impeached.,link,http://democraticreview.com/breaking-nsa-director-explains-how-trump-will-get-impeached-its-shockingly-simple/,2017-03-27 17:00:00,1178,74,145,1025,84,22,40,0,7
1036841469686059_1311630602207143,Hit like if you're happy to see TrumpCare fail!,"""America, Are You Tired Of Winning Yet?"" Joy Reid Questions Trump After TrumpCare Demise",link,http://democraticreview.com/america-are-you-tired-of-winning-yet-joy-reid-just-brutally-trolled-trumpers-after-acha-demise/,2017-03-27 15:30:00,1333,54,141,1191,44,4,90,1,3
1036841469686059_1310705288966341,"Can somebody tell the ""president"" to stop getting in celebrity fights? Its embarrassing....",Colin Kaepernick's Response to Trump Going Viral Second Week in a Row.,link,http://democraticreview.com/colin-kaepernick-just-owned-trump-its-viral/,2017-03-27 14:00:00,1518,109,241,1187,108,16,190,3,14
1036841469686059_1310704415633095,Oh you can't do illegal things as president without people noticing? Did nobody tell Trump?,Supreme Court Has Just Given Trump The Worst News Of His Presidency,link,http://democraticreview.com/supreme-court-has-just-given-trump-the-worst-news-of-his-presidency/,2017-03-27 12:30:11,1540,56,218,1221,76,36,189,3,15
1036841469686059_1310703612299842,But is anybody surprised?,"""It's Not Your Press Briefing"", Sean Spicer Just Let a Reporter Know How the WhiteHouse Really Works",link,http://democraticreview.com/its-not-your-press-briefing-sean-spicer-just-had-a-freak-out-at-reporter-for-what-he-said/,2017-03-27 11:00:00,1259,154,134,566,2,61,247,22,361
1036841469686059_1310701845633352,This has been getting vicious; they aren't pulling punches anymore.,Sen. Leahy Chews Out GOPs For What They Did To Steal Supreme Court Seat.,link,http://democraticreview.com/sen-leahy-chews-out-gops-for-what-they-did-to-steal-supreme-court-seat-its-vicious-video/,2017-03-27 09:30:00,2187,92,386,1851,153,36,9,6,132
1036841469686059_1310701495633387,"Trump voters didn't know-or care to find out-they just elected a man who promised to bring change without even saying how. 
Now the truth is out but will it change anyone's mind?",Former GOP Congressman Just Said Trump Has One Quality That Should Have Disqualified His Campaign.,link,http://democraticreview.com/former-gop-congressman-just-said-trump-is-too-dumb-to-be-president-on-live-tv-ouch-video/,2017-03-27 08:00:00,1009,94,170,755,34,19,155,17,29
1036841469686059_1310700542300149,"Schumer let Gorsuch know exactly how he felt about him. 
Trump is throwing a fit.",Chuck Schumer Blasts Gorsuch at Senate Hearing.,link,http://democraticreview.com/chuck-schumer-blasts-gorsuch-my-vote-will-be-no/,2017-03-27 06:30:00,917,26,44,777,50,1,78,1,10
1036841469686059_1310699988966871,The woman who became famous for calling out the lies has more to say.,The Remorseful Trump Voter Who Revealed How the GOP Betrayed Voters Opens Up Again.,link,http://democraticreview.com/regretful-trump-voter-crushes-trump-for-what-hes-doing-to-her-shes-furious/,2017-03-27 02:30:00,176,27,62,153,0,3,3,11,6
1036841469686059_1310699372300266,An update for those who've been following along.,"John McCain Continues Accusation of  GOP Senator Who Was ""Working For Vladimir Putin"" [Details]",link,http://democraticreview.com/john-mccain-just-accused-a-gop-senator-of-working-for-vladimir-putin-details/,2017-03-26 23:30:00,406,17,132,341,16,36,5,3,5
1036841469686059_1310698782300325,"It's become normal that our ""president's"" celebrity feuds continue escalating. 
These are strange and dark times we live in....","Mark Cuban Taunts Trump, Escalating Celebrity Feud in the Process.",link,http://democraticreview.com/mark-cuban-taunts-trump-says-why-he-has-no-leadership-skills-its-vicious-video/,2017-03-26 21:30:00,267,15,39,218,11,3,29,4,2
1036841469686059_1310710322299171,But there's no penalty for lying nowadays is there? Just ask Jeff Sessons who lied under oath about meeting with Russian nationals during the campaign and is still Attorney General....,Top Democrat Brutally Slams Gorsuch After He Attempts To Lie During a Hearing,link,http://democraticreview.com/top-democrat-brutally-slams-gorsuch-after-he-attempts-to-lie-to-his-face-hes-a-well-trained-expert-in-__________/,2017-03-26 21:30:00,1813,100,454,1152,17,98,46,34,466
1036841469686059_1310698285633708,This can't be allowed to continue....,Breaking: Trump Caught Red-Handed Destroying Critical Piece of Evidence In Russian Scandal,link,http://democraticreview.com/breaking-trump-caught-red-handed-destroying-evidence-in-russian-scandal/,2017-03-26 20:00:00,1020,71,291,507,6,70,25,7,405
1036841469686059_1309963709040499,This isn't about republicans vs democrats-it's about right vs wrong.,JFK's Grandnephew Just Hit the GOP With More Bad News; Adding to the HealthCare Failure.,link,http://democraticreview.com/jfks-grandnephew-just-crushed-gops-with-news-theyll-hate-minutes-after-they-failed-ouch/,2017-03-26 18:30:00,1335,25,253,1172,143,12,7,0,1
1036841469686059_1309930255710511,This is big.,"CNN's Stelter Uncovers Source Of Wiretap Lie, Reveals How He Worked For Russia.",link,http://democraticreview.com/cnns-stelter-uncovers-source-of-wiretap-lie-reveals-how-he-worked-for-russia-wow-video/,2017-03-26 17:30:00,119,7,30,82,1,21,2,0,13
1036841469686059_1309929712377232,She's got something big on Pence and they've been holding it back until now.,Rachel Maddow Exposes The Pence Corruption Scandal That Could End The Trump Administration,link,http://democraticreview.com/rachel-maddow-exposes-the-pence-corruption-scandal-the-could-end-the-trump-administration/,2017-03-26 16:00:00,526,33,149,397,66,39,17,1,6
1036841469686059_1310705818966288,Trump says some pretty messed up stuff...,Trump Said Something About Ivanka In November That's Coming Back to Bite Him Right Where it Hurts.,link,http://democraticreview.com/trump-said-something-about-ivanka-in-november-and-its-already-back-to-screw-him/,2017-03-26 15:30:00,817,92,133,444,5,29,78,17,244
1036841469686059_1309929019043968,It isn't funny when the crazy people create the laws everyone else has to live by...,Rick Perry Just Threw A Hissy Fit At His College When They Supported a Gay Candidate,link,http://democraticreview.com/rick-perry-just-threw-a-hissy-fit-at-his-college-for-electing-a-gay-class-president-its-revolting/,2017-03-26 14:30:00,742,145,358,273,5,39,181,30,214
1036841469686059_1309927719044098,Wow....Just wow; is this what it's come to?,"Considered the Most Racist Church in America, This Religious Group has Begun Following Trump.",link,http://democraticreview.com/the-most-racist-church-in-america-is-going-to-be-named-after-donald-trump-details/,2017-03-26 13:30:00,769,195,256,195,3,99,40,60,372
1036841469686059_1309925659044304,She ripped him apart.,"Nancy Pelosi Just Annihilated Trumper ""Stooge"" Devin Nunes With Some Brutal News.",link,http://democraticreview.com/nancy-pelosi-just-annihilated-trumper-stooge-devin-nunes-with-some-brutal-news-ouch-video/,2017-03-26 12:00:00,1015,34,151,874,93,11,35,0,2
1036841469686059_1309925262377677,Another lie from a kid who grew up so crooked he doesn't he know to feel bad about ripping people off-it's all he's ever known.,Donald Trump's Son Admits Corrupt Activities-The Reaction Goes Viral,link,http://democraticreview.com/donald-trumps-son-admits-corrupt-activities-yeah-on-the-bottom-line/,2017-03-26 10:30:00,237,35,93,101,2,11,15,6,102
1036841469686059_1309923029044567,An update for those who've been following the story at home,Ban-Blocking Fed Judge Just Denied Trump Again-This Time His Response Went Viral,link,http://democraticreview.com/ban-blocking-fed-judge-just-denied-trump-again-in-an-even-bigger-way-trump-is-livid/,2017-03-26 09:30:00,228,9,45,204,12,4,7,1,0
1036841469686059_1309919755711561,She went for the jugular!,"Joy Reid Crushes Trumper On Air For Trying To Say Poor People ""Game"" Medicaid [Video]",link,http://democraticreview.com/joy-reid-crushes-trumper-on-air-for-trying-to-say-poor-people-game-medicaid-video/,2017-03-26 08:00:00,570,40,162,460,56,12,29,1,12
1036841469686059_1309918375711699,An Update to the story just came out for those who've been following along!,JFK's Grandnephew Just Crushed GOPs With News They'll Hate Minutes After They Failed.,link,http://democraticreview.com/jfks-grandnephew-just-crushed-gops-with-news-theyll-hate-minutes-after-they-failed-ouch/,2017-03-26 06:30:00,446,9,49,387,54,4,1,0,0
1036841469686059_1309917995711737,He's destroying our nation from the WhiteHouse,"""Worst 100 Days We've Ever Seen"", David Gergen Nails How ""Delusional"" Trump Screwed Up This Badly.",link,http://democraticreview.com/6031-2/,2017-03-26 04:30:00,1922,91,599,1473,34,41,91,48,235
1036841469686059_1309917349045135,He didn't want to take this one on this chin but he's going to have to after this,"Dems Introduce ""MAR-A-LAGO Act"", It Will Expose Trump; He's Furious [Details]",link,http://democraticreview.com/dems-introduce-mar-a-lago-act-it-will-expose-trump-hes-furious-details/,2017-03-26 01:30:00,3159,75,298,2646,171,25,281,4,32
1036841469686059_1309916679045202,Experts have been scratching their heads trying to figure this one out,"NBC Breaks BOMBSHELL Story Of Trump Phone Scandal, Experts Are Flabbergasted",link,http://democraticreview.com/nbc-breaks-bombshell-story-of-trump-phone-scandal-experts-are-shocked/,2017-03-25 22:30:00,571,19,63,418,9,62,59,3,20
1036841469686059_1309915432378660,Oh you can't be seen with the bigot you voted for now?,"Mike Pence Just Bit The Dust, Republicans Can't Be Seen With Him and Are Leaving Him Out To Dry.",link,http://democraticreview.com/mike-pence-just-bit-the-dust-even-republicans-arent-defending-him-after-this/,2017-03-25 20:59:29,2795,146,844,1894,72,118,594,15,102
1036841469686059_1309565409080329,This level of corruption is simply unprecedented.,"CNN's Stelter Uncovers Source Of Wiretap Lie, Reveals How He Worked For Russia. [Video]",link,http://democraticreview.com/cnns-stelter-uncovers-source-of-wiretap-lie-reveals-how-he-worked-for-russia-wow-video/,2017-03-25 19:30:00,363,7,143,229,2,60,10,4,58
1036841469686059_1309564729080397,IT's obvious but the media won't let it become public knowledge.,Rachel Maddow Calls Out The Pence Corruption Scandal That's Going Viral.,link,http://democraticreview.com/rachel-maddow-exposes-the-pence-corruption-scandal-the-could-end-the-trump-administration/,2017-03-25 18:30:00,951,42,356,785,26,60,14,0,66
1036841469686059_1309555615747975,Another huge scandal!,RNC Caught In Huge Lie Regarding His Relationship with Russia,link,http://democraticreview.com/rnc-caught-in-huge-lie-republicans-are-screwed-now/,2017-03-25 17:30:00,1183,34,214,820,9,74,66,12,202
1036841469686059_1309555272414676,And so it begins.,"Donald Trump's Son Admits Corrupt Activities: ""Yeah, On The Bottom Line.""",link,http://democraticreview.com/donald-trumps-son-admits-corrupt-activities-yeah-on-the-bottom-line/,2017-03-25 16:30:00,1227,145,421,520,4,98,39,19,547
1036841469686059_1309554402414763,He let them know how Americans actually feel,JFK's Grandnephew Just Crushed GOPs With News They'll Hate Minutes After They Failed.,link,http://democraticreview.com/jfks-grandnephew-just-crushed-gops-with-news-theyll-hate-minutes-after-they-failed-ouch/,2017-03-25 15:30:00,4416,59,414,3843,517,14,39,0,3
1036841469686059_1309554752414728,He's letting Trump know once and for all,"Ban-Blocking Fed Judge Just Denied Trump Again In An Even Bigger Way, Trump Is Livid",link,http://democraticreview.com/ban-blocking-fed-judge-just-denied-trump-again-in-an-even-bigger-way-trump-is-livid/,2017-03-25 14:30:00,1366,37,310,1142,142,7,73,0,2
1036841469686059_1309553852414818,This just in,"""Direct Evidence Of Deception"", House Intel Chief Is About To Take Trump Down [Details]",link,http://democraticreview.com/direct-evidence-of-deception-house-intel-chief-is-about-to-take-trump-down-details/,2017-03-25 13:10:32,543,24,169,428,23,33,42,3,14
