status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
200583909956972_1613991615282854,,WikiLeaks Releases Trove of Alleged C.I.A. Hacking Documents,link,https://www.opednews.com/Quicklink/WikiLeaks-Releases-Trove-o-in-General_News-Document-Release_Smartphones_Wikileaks-170308-17.html,2017-03-08 04:31:48,4,1,7,4,0,0,0,0,0
200583909956972_1612220775459938,,"BDS Movement Backfires, Deals Blow to Thousands of Palestinians",link,https://www.opednews.com/Quicklink/BDS-Movement-Backfires-De-in-General_News-Israel_Palestinian_Palestinian_Palestinians-And-Israel-Multi-national-Peace-Talks-170306-426.html,2017-03-06 15:28:02,1,0,0,1,0,0,0,0,0
200583909956972_1593315347350481,,"Congress moves to give away national lands, discounting billions in revenue and millions of jobs",link,https://www.opednews.com/Quicklink/Congress-moves-to-give-awa-in-General_News-Congress-Republican-GOP_Government_LAND-LOSS-170217-165.html,2017-02-17 10:53:43,2,0,1,1,0,0,0,0,1
200583909956972_1590666347615381,,Article: Andrew Ross Sorkin's Attempt to Make Tim Geithner a Hero,link,http://www.opednews.com/articles/Andrew-Ross-Sorkin-s-Attem-by-William-K-Black--Bailout_Banksters_Credit_Fraud-170216-853.html,2017-02-16 05:25:26,0,0,0,0,0,0,0,0,0
200583909956972_1588235031191846,,Right-Wing Skinheads Attack Grad Students At LES Bar Over Antifascist Cellphone Sticker,link,http://www.opednews.com/Quicklink/Right-Wing-Skinheads-Attac-in-General_News-Fascist_Hate-Groups-Neo-Nazis_Skinheads-170214-834.html,2017-02-13 19:30:59,2,0,0,1,0,0,0,0,1
200583909956972_1586613098020706,,"Comment: First, the Washington Times is run by Moonies, as in the la",link,http://www.opednews.com/populum/showcomment.php?cid=645062,2017-02-12 01:57:33,0,0,0,0,0,0,0,0,0
200583909956972_1584991428182873,,"Trump's wall to cost over $21bn, says government report",link,http://www.opednews.com/Quicklink/Trump-s-wall-to-cost-over-in-General_News-Economy_Government-Spending_Infrastructure_Keynesian-170210-173.html,2017-02-10 11:20:40,0,1,2,0,0,0,0,0,0
200583909956972_1581906105158072,,Kangaroo care -- why keeping baby close is better for everyone,link,http://www.opednews.com/Quicklink/Kangaroo-care--why-keepi-in-Sci_Tech-Babies-170207-829.html,2017-02-07 10:03:09,0,0,0,0,0,0,0,0,0
200583909956972_1580510671964282,,Bag-like sea creature was humans' oldest known ancestor,link,http://www.opednews.com/Quicklink/Bag-like-sea-creature-was-in-Sci_Tech-Evolution_Tree-Of-Life_Web-Of-Life-170206-482.html,2017-02-06 03:55:49,0,0,0,0,0,0,0,0,0
200583909956972_1578743698807646,http://www.opednews.com/articles/Progressive-Politics-Weds-by-Meryl-Ann-Butler-Spirituality-170203-937.html,Article: Progressive Politics Weds Spirituality at Sister Giant Conference,link,http://www.opednews.com/articles/Progressive-Politics-Weds-by-Meryl-Ann-Butler-Spirituality-170203-937.html,2017-02-04 11:44:12,0,0,2,0,0,0,0,0,0
