status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
22931596946_10154454303661947,"Hank Adcock is the reality behind the political theater of health care. Obamacare saved his family farm. It's more than just repeal and replace. What is the true cost to families of repealing Obamacare? 
www.equalvoicenews.com",The True Cost of Repealing Obamacare,video,https://www.facebook.com/EqualVoiceNews/videos/10154454303661947/,2017-03-09 14:22:37,74,9,39,54,6,1,2,7,4
22931596946_10154428184546947,"On Tuesday, social justice advocates and immigrant families who are part of a collaborative effort called ""Texas Together"" will meet at the state Capitol in Austin. Their purpose, as Michael Seifert of the Rio Grande Valley Equal Voice Network notes: ""They will form a chorus of voices insisting upon the rejection of the irresponsible voices of those who mess with Texas' values of neighborliness, hospitality and optimism.""",Opinion: It's Time to Stop Messing With Families in Texas | EQUAL VOICE NEWS,link,http://bit.ly/2m4eMsD,2017-02-27 17:34:05,6,0,2,6,0,0,0,0,0
22931596946_10154421140086947,"""Poverty's impact is widespread. It hurts all families, those in need and those without. And, despite state and national trends showing otherwise, in Western North Carolina poverty is growing at a time when the government's safety net is shrinking.""","In N.C., Communities Find Poverty Affects All and Focus on Potential | EQUAL VOICE NEWS",link,http://bit.ly/2kUZ3wf,2017-02-24 16:25:13,3,0,1,3,0,0,0,0,0
22931596946_10154418319021947,"Every other Thursday, Equal Voice News will tell you the latest from the Trump administration on poverty and policy, with reports from families and grassroots organizations working on those same issues around the country.

Making it in Trump's America: The latest on policy, poverty and families, immigration, transgender rights and minimum wage.","Making It in Trump's America: Latest on Policy, Poverty & Families – Dispatch 3 | EQUAL VOICE NEWS",link,http://bit.ly/2lvX9iD,2017-02-23 15:12:41,53,7,7,46,0,0,0,4,3
22931596946_10154413547431947,"More than 1 in 4 children lived in poverty in Asheville, N.C. in 2015, a number that more than doubled in one year and now surpasses state and national trends. 

What is one way to cut child poverty? Community support, families say. Read this piece by Beth Walton, a 2015 Equal Voice Journalism Fellow, on how families in this North Carolina county are working to give their children a better life","One Way to Cut Child Poverty? Community Support, N.C. Families Say | EQUAL VOICE NEWS",link,http://bit.ly/2kVMQTd,2017-02-21 18:49:00,7,1,2,7,0,0,0,0,0
22931596946_10154413531821947,"Who is your community hero?! 

All heroes deserve recognition, that is why Marguerite Casey Foundation is recognizing community heroes that are working to make change possible in their communities for Cesar Chavez Day 2017. 

Do you know of someone? Submit their story to Equal Voice News by March 24, click the link below:",Cesar Chavez Day 2017 Community Hero Submission Form | EQUAL VOICE NEWS,link,http://bit.ly/CesarChavezEVN,2017-02-21 15:34:13,102,4,22,96,6,0,0,0,0
22931596946_10154403757986947,"As President Trump's administration gets closer to its first 100 days, what issues should it focus on? 

These issues were obtained from Marguerite Casey Foundation's National Family Platform and reflect the priorities of over 50,000 families across the US. 

Share your thoughts and let us know. What is important to you?",Your Vote,link,http://bit.ly/EVN100Days,2017-02-17 15:42:34,15,8,0,15,0,0,0,0,0
22931596946_10154403650936947,"Kaleyah Wesley became homeless in 2012 after her mother lost her job. As a homeless student in Chicago, she struggled with finding resources for her and her siblings. With the help of Chicago Coalition for the Homeless, Kaleyah was able to succeed and is now a voice for other homeless use in the area. 

She was selected by Marguerite Casey Foundation for the 2016 Sargent Shriver Youth Warrior Against Poverty Award for her work to bring change to her community. For this, she is one of America's Next Leaders.

Read her story:",America's Next Leaders: A Chicago Teen Stands Up for the Homeless | EQUAL VOICE NEWS,link,http://bit.ly/ANLKaleyah,2017-02-16 15:00:00,29,0,39,29,0,0,0,0,0
22931596946_10154395719376947,"Are tiny homes a solution to homelessness? Across the U.S., villages of tiny homes are popping up. Equal Voice Journalism Fellow Georgia Perry looks at how tiny homes are creating community and helping people",Are Tiny Homes a Solution to Homelessness? | EQUAL VOICE NEWS,link,http://bit.ly/2kGUy4b,2017-02-13 15:00:00,14,0,0,12,2,0,0,0,0
22931596946_10154384325446947,"Carlos Segovia grew up as a migrant farmworker and didn't go to school until the fifth grade. He joined Farmworkers Self-Help, Inc. in Florida because of the work they do with youth and creating leaders. 

He was selected by Marguerite Casey Foundation for the 2016 Sargent Shriver Youth Warrior Against Poverty Award for his work to bring change to his community. For this, he is one of America's Next Leaders.

Read his story:",America's Next Leaders: Fla. Youth's Advocacy Inspires | EQUAL VOICE NEWS,link,http://bit.ly/ANLCarlos,2017-02-10 15:21:21,13,0,4,13,0,0,0,0,0
22931596946_10154382384171947,"Every other Thursday, Equal Voice News will tell you the latest from the Trump administration on poverty and policy, with reports from families and grassroots organizations working on those same issues around the country.

Making it in Trump's America: The latest on policy, poverty and families","Making It in Trump's America: The Latest on Policy, Poverty & Families | EQUAL VOICE NEWS",link,http://bit.ly/2k56prD,2017-02-09 18:31:46,82,5,26,67,0,1,2,9,3
22931596946_10154382381656947,"I live in a culture of less. In my town, it's typical to see people sporting used clothing because roughly 1 out of 3 families exist below the poverty line. It is out of necessity that jeans get patched and shoes get re-soled, or duct-taped.

The Culture of Less: Where community can grow",The Culture of Less: Where Community Can Grow | EQUAL VOICE NEWS,link,http://bit.ly/2krtpCl,2017-02-09 18:29:34,9,0,5,9,0,0,0,0,0
22931596946_10154381725566947,Feared deportation of mom prompts Phoenix 'blockade' for justice by dozens of immigration activists,Feared Deportation of Mom Prompts Ariz. Blockade for 'Justice' | EQUAL VOICE NEWS,link,http://bit.ly/2lvf2Oa,2017-02-09 12:49:21,20,0,3,15,3,0,0,2,0
22931596946_10154377103041947,"Affordable housing is needed for elders of color, the LGBTQ community and everyone, advocate Imani Woody of Diverse Elders Coalition writes in this opinion piece. 

Read more:",EQUAL VOICE NEWS,link,http://bit.ly/2kJXQqy,2017-02-07 16:47:51,16,0,3,16,0,0,0,0,0
22931596946_10154365477956947,"Matthew Smith came from a broken home and wanted his life turned around. He joined UMBC's The Choice Program and now works as a job coordinator and mentors youth. 

He was selected by Marguerite Casey Foundation for the 2016 Sargent Shriver Youth Warrior Against Poverty Award for his work to bring change to his community. For this, is is one of America's Next Leaders.

Read his story:",America's Next Leaders: A Black Youth's Focus? Mentoring in Baltimore | EQUAL VOICE NEWS,link,http://bit.ly/ANLMatthew,2017-02-03 11:21:45,8,1,2,8,0,0,0,0,0
22931596946_10154360752621947,California blazes trail with idea to make the state an immigrant sanctuary,California Blazes Trail With Idea to Become an Immigrant Sanctuary | EQUAL VOICE NEWS,link,http://bit.ly/2khqOvB,2017-02-01 17:04:03,25,2,2,21,3,0,0,0,1
22931596946_10154357643951947,"Opinion: Pipelines and Presidents: Why rights and Mother Earth matter. 

Last week, President Donald Trump signed an executive order to move forward with building the Keystone and Dakota Access pipelines. We believe this does nothing to protect millions of families and uphold the human right to clean water.",Pipelines and Presidents: Why Rights and Mother Earth Matter | EQUAL VOICE NEWS,link,http://bit.ly/2kavseM,2017-01-31 13:48:31,20,1,4,19,1,0,0,0,0
22931596946_10154347972396947,"Giovanna Soto was named a Sargent Shriver Youth Warrior in 2016 by Marguerite Casey Foundation. Her work with Parent Voices CA is empowering youth to lift their voice and fight for their rights. 

She is one of America's Next Leaders:",America's Next Leaders: S.F. Teen's Goal? Ensure Youth Voice Is Heard | EQUAL VOICE NEWS,link,http://bit.ly/ANLGiovanna,2017-01-27 14:19:57,10,1,2,10,0,0,0,0,0
22931596946_10154345083266947,"Every other Thursday, Equal Voice News will tell you the latest from the Trump administration on poverty and policy, with reports from families and grassroots organizations working on those same issues around the country.

Making it in Trump's America: The latest on policy, poverty and families","Making It in Trump's America: The Latest on Policy, Poverty and Families | EQUAL VOICE NEWS",link,http://bit.ly/2k21gnS,2017-01-26 14:21:32,153,19,38,122,1,5,2,19,4
22931596946_10154341594241947,"Stay tuned! Tomorrow we are launching our new report on the latest from the Trump administration on poverty and policy, along with reports about progress around the nation.

Making it in Trump's America: The latest policies and news and what it means to low income families. What will it take to make it?",Trump's America: What It Will Take to Make It | EQUAL VOICE NEWS,link,http://bit.ly/2k8DIyO,2017-01-25 14:15:34,17,2,3,14,0,0,0,0,3
22931596946_10154334375976947,"Citizens of a divided America descended on the streets of the capital on Friday as Donald Trump became the 45th president of the United States. 

It was, perhaps, the most polarized Inauguration Day since Abraham Lincoln took office.","On Inauguration Day 2017, a Divided America Continues | EQUAL VOICE NEWS",link,http://bit.ly/2kkPMZw,2017-01-23 18:12:05,19,0,2,19,0,0,0,0,0
22931596946_10154324390646947,"What are the 5 things you need to know about President Donald Trump's first 100 Days?

-Jobs: The president may change his tune on the economy; watch to see if he takes credit for an already healthy economy  
-Education: Disruption is coming, as Trump slams the public education system 
-Immigration: Expect the unexpected, and threat to immigrant communities
-Criminal Justice Reform: Watch for a vacuum, bipartisan efforts may emerge locally and maybe nationally
-Healthcare: Congress may take the lead, and any fall on repeal and reform",Five Things You Need to Know About Trump's First 100 Days | EQUAL VOICE NEWS,link,http://bit.ly/EVN-5Things,2017-01-20 17:44:39,873,116,211,547,8,14,8,82,214
22931596946_10154321470611947,"Every year, Marguerite Casey Foundation awards journalists and journalism students the Equal Voice Journalism Fellowship and Scholarship Award, to support journalism and to raise awareness about families and poverty. 

In this installment, Lauren Gurley takes a look at rural America and people living in one of the poorest counties in the nation. 

Learn more:",Why the Rural Poor Should Always Merit Attention in America | EQUAL VOICE NEWS,link,http://bit.ly/2j910AU,2017-01-19 14:58:38,5,0,1,5,0,0,0,0,0
22931596946_10154316627576947,"Women's March on Washington DC, the day after the Presidential Inauguration, expects to see more than 200,000 people in attendance.",Women's March on Washington Expects 200K People on Jan. 21 | EQUAL VOICE NEWS,link,http://bit.ly/2jHx4vW,2017-01-18 12:55:00,25,2,2,23,2,0,0,0,0
22931596946_10154316626241947,"Thousands of people and several groups were joined by Illinois Coalition for Immigrant and Refugee Rights, Chicago Coalition for the Homeless, United Congress of Community and Religious Organizations - UCCRO, United We Dream and Coalition for Humane Immigrant Rights of Los Angeles (CHIRLA) in a call for the protection of immigrant rights across the country; 'We are all America'","At Immigrant Rights Rallies, One Message: 'We all Are America' | EQUAL VOICE NEWS",link,http://bit.ly/2k1hDC2,2017-01-17 18:43:26,8,0,0,8,0,0,0,0,0
22931596946_10154306025861947,,Equal Voice News's cover photo,photo,https://www.facebook.com/EqualVoiceNews/photos/a.10150607559871947.386588.22931596946/10154306025861947/?type=3,2017-01-13 17:37:03,15,0,0,14,1,0,0,0,0
22931596946_10154306025141947,"Looking for a #HeretoStay immigration or #MLK event this weekend and through next week? 

You can see some of the events happening by using this handy map:","Issues & Actions: Immigration, MLK Day and Social Justice 2017",link,http://bit.ly/2j92Amz,2017-01-13 17:35:56,5,0,1,5,0,0,0,0,0
22931596946_10154305462956947,"On Jan. 16, Martin Luther King Jr. Day, community organizers, artists, activists, scholars, faith leaders and families of all backgrounds will come together for ""Fighting Fear, Building Power: Renewing the Call for a Beloved Community"" in several cities across the nation. 

This call is a vision about fighting and challenging the policies and tactics that seek to manipulate and silence our communities through fear. It's a call to come together across boundaries to build collective power based on a vision of hope, love and commitment to our highest values as a community, city and nation.

Read more:","Fighting Fear, Building Power: MLK and a Beloved Community | EQUAL VOICE NEWS",link,http://bit.ly/2jeT5Sp,2017-01-13 13:30:29,14,0,1,14,0,0,0,0,0
22931596946_10154305452591947,"Members of the Illinois Domestic Workers Coalition and the National Domestic Workers Alliance joined together to celebrate the passage of the Domestic Workers Bill of Rights. This law, effective January 1, 2017, expands basic labor rights for a majority immigrant women workforce of nannies, housecleaners, and home care workers.

Learn more: http://bit.ly/2aZZKk6",JCUA - Jewish Council on Urban Affairs,photo,https://www.facebook.com/JCUAchicago/photos/a.10154812268309000.1073741879.6609163999/10154812269324000/?type=3,2017-01-12 15:00:00,5,0,0,5,0,0,0,0,0
22931596946_10154297229711947,"President Obama has bid farewell to the nation in an emotional speech that sought to comfort a country on edge over rapid economic changes, persistent security threats and the election of Donald Trump.

Forceful at times and tearful at others, Obama's valedictory speech in his hometown of Chicago was a public meditation on the many trials the U.S. faces as Obama takes his exit. For the challenges that are new, Obama offered his vision for how to surmount them, and for the persistent problems he was unable to overcome, he offered optimism that others, eventually, will.","Activists Can Make a Difference, Obama Says in Last Official Speech | EQUAL VOICE NEWS",link,http://www.equalvoiceforfamilies.org/activists-can-make-a-difference-obama-says-in-last-official-speech/,2017-01-11 14:12:13,18,0,4,16,2,0,0,0,0
22931596946_10154295311451947,"In final official speech, President Obama will address life as 'bigger than politics' 

Watch live today from Chicago at 6pm PST / 9pm EST","In Final Official Speech, Obama Will Address Life as 'Bigger Than Politics' | EQUAL VOICE NEWS",link,http://bit.ly/2iCMIYd,2017-01-10 18:31:40,8,0,1,6,2,0,0,0,0
22931596946_10154285519831947,Soon we will have a new president. What should his priorities be in the first 100 days of his presidency?,Your Vote,link,http://bit.ly/EVN100Days,2017-01-06 17:13:09,32,61,6,18,0,0,0,3,11
22931596946_10154285510596947,"Diana Montero, a youth leader that is active with Tennessee Immigrant and Refugee Rights Coalition [TIRRC], has been awarded the Sargent Shriver Youth Warrior Against Poverty Award by the Marguerite Casey Foundation for her contribution to making change possible. 

Diana has been instrumental in the fight for in-state tuition as well as well as in the implementation of DACA, helping undocumented youth find options about their future. For this, she is one of America's #NXTLeaders. 

Learn more about her:","America's Next Leaders: Youth Leaders, Just as Important as Adult Ones | EQUAL VOICE NEWS",link,http://bit.ly/ANLDiana,2017-01-06 17:07:09,26,0,5,23,3,0,0,0,0
22931596946_10154215095191947,"Many people believe the answer to the problems of poverty is: Just Move. To tens of millions of struggling Americans there is no 'just' in 'just move.'
 
You can't punish the poor for where they live, and you can't blame them for staying.",Why Don't You Just Move? | EQUAL VOICE NEWS,link,http://bit.ly/2cY1MyV,2016-12-29 12:43:38,24,3,8,20,0,1,1,2,0
22931596946_10154215036586947,"Appalachian Kentucky now faces a crisis of alarming proportions. Since the end of 2008, the region has lost more than 10,000 coal mining jobs, a decline of more than two-thirds.

Kentucky's coal production is now at its lowest level since 1954, according to the state government. Other coal mining regions have been hit by the national decline in coal production, but none as hard as this one.",Power Failure: Appalachia Plans for Life Beyond Coal | EQUAL VOICE NEWS,link,http://bit.ly/AppalachiaCoal,2016-12-28 17:08:00,6,0,4,6,0,0,0,0,0
22931596946_10154215004631947,"How do immigration gaps create poverty in America? There is a group of stateless people that are currently in immigration limbo and struggling to make ends meet. 

Learn more:",America's Stateless People: How Immigration Gaps Create Poverty | EQUAL VOICE NEWS,link,http://bit.ly/AmericasStateless,2016-12-27 12:51:00,1,0,1,1,0,0,0,0,0
22931596946_10154215047281947,"For 15 years Marguerite Casey Foundation has been building a movement led by low-income families who are empowered to change their communities and lives with a greater voice in the systems that define poverty in America.

#DayofEquity",Taking Networks to a New Level: Foundation Fuels a Movement | EQUAL VOICE NEWS,link,http://bit.ly/MCFNetworks,2016-12-26 17:14:00,4,0,1,4,0,0,0,0,0
22931596946_10154214947096947,"By asking, listening and then acting, a youth-led solution in New Orleans is helping America http://bit.ly/YouthEng1",How a Youth-Led Solution Is Helping America | EQUAL VOICE NEWS,link,http://bit.ly/YouthEng1,2016-12-23 13:30:01,5,0,0,5,0,0,0,0,0
22931596946_10154215121811947,"In this Equal Voice News special report, Black residents in Gould, Arkansas, a city of about 800, discuss race, community organizing and the fight to vote. 

How did these issues take a leading role during Election 2016?",An Act of Courage: The Fight to Vote in Gould | EQUAL VOICE NEWS,link,http://bit.ly/RuralAK,2016-12-22 17:00:01,4,0,0,4,0,0,0,0,0
22931596946_10154215073646947,The state of Virginia made progress this past year as the push to restore voting rights to the formerly incarcerated grows across the nation.,Virginia Makes Progress as Push to Restore Voting Rights Grows | EQUAL VOICE NEWS,link,http://bitly.com/2bcoGSH,2016-12-21 17:28:00,14,0,3,12,2,0,0,0,0
22931596946_10154215142046947,"Daniel, a formerly incarcerated young man, was honored with the Sargent Shriver Youth Warrior Against Poverty award by Marguerite Casey Foundation this year for his efforts to advocate for other formerly incarcerated youth. 

This is his story",EQUAL VOICE NEWS,link,http://bit.ly/ANLDaniel,2016-12-20 11:12:01,7,0,1,7,0,0,0,0,0
22931596946_10154215099921947,"""Many Indigenous cultures have prophecies about a time when all people, Black, White, Red and Yellow, come together to create a new world. Standing Rock marks the beginning of this time. Indigenous people have sounded the call and people across the globe are answering in person and watching on social media.""",Answering the Call at Standing Rock | EQUAL VOICE NEWS,link,http://bit.ly/StandingRockRes,2016-12-19 14:46:00,16,1,3,15,0,1,0,0,0
22931596946_10154215055131947,"Want to reform U.S. schools? One Native American academy is quietly leading the way. The school is so interconnected with communities there are no clear lines where one ands and another begins. Today, 90 to 95 percent of these graduates are accepted to college.",Want to Fix U.S. Schools? Look to Native American Communities | EQUAL VOICE NEWS,link,http://bit.ly/NASchools,2016-12-16 12:18:00,12,0,8,11,1,0,0,0,0
22931596946_10154215010721947,A small oasis: A border park keeps immigrants on both sides connected.,A Small Oasis: A Border Park Keeps Immigrants Connected | EQUAL VOICE NEWS,link,http://bit.ly/2h3h6uY,2016-12-15 16:54:00,3,0,1,3,0,0,0,0,0
22931596946_10154214904366947,"Against the results of Election 2016, organizations on the ground are mobilizing and organizing to make change possible. 

How do social justice movements begin? Read more:",How Social Justice Movements Begin | EQUAL VOICE NEWS,link,http://bit.ly/SJMovement,2016-12-14 18:26:00,8,0,1,8,0,0,0,0,0
22931596946_10154214735926947,"Families aren't single-issue, single party voters. They find common ground on issues they all face. In 2016, voters came together around the one thing they all share: family. 

Read more:","2016: Trumping Politics, Voters Unite Around Bread & Butter Issues | EQUAL VOICE NEWS",link,http://bit.ly/Trumping2016,2016-12-14 15:49:22,2,0,0,2,0,0,0,0,0
22931596946_10154206518256947,Have you signed up to receive the lastest copy of the Equal Voice News Magazine? It's free and delivered to you! Sign up now:,Don't Miss Out: Get Equal Voice Magazine | EQUAL VOICE NEWS,link,http://bit.ly/EVNMagazine,2016-12-12 14:58:18,39,0,3,39,0,0,0,0,0
22931596946_10154196377691947,"Every year, Marguerite Casey Foundation recognizes young community leaders from across the country for their efforts in making change possible. In 2016, Angel Mendez of Farmworkers Self-Help, Inc. was recognized as a Sargent Shriver Youth Warrior Against Poverty for advocating for in-state tuition for undocumented students in the state of Florida. 

Meet Angel, one of America's Next Leaders:",America's Next Leaders: A Youth Fights Oppression by Engaging | EQUAL VOICE NEWS,link,http://bit.ly/ANLAngel,2016-12-09 14:35:56,49,1,8,48,0,0,0,0,1
22931596946_10154179354086947,"Social justice advocates celebrate Dakota Access Pipeline victory as U.S. Army Corps of Engineers says that it won't grant an easement for the Dakota Access oil pipeline in southern North Dakota. 

Learn more:",Social Justice Advocates Celebrate Dakota Access Pipeline Victory | EQUAL VOICE NEWS,link,http://bit.ly/2h8dZ3Z,2016-12-05 17:09:27,76,3,10,70,5,0,0,0,1
22931596946_10154171576691947,"Jathan Melendez, a youth leader with Community Coalition in South Los Angeles, is passionate about seeing change and encouraging other youth to make change and grow in their communities. 

Learn more about him:",America's Next Leaders: Youth Thrive When They're Encouraged | EQUAL VOICE NEWS,link,http://bit.ly/ANLJathan,2016-12-02 18:42:32,20,0,7,19,1,0,0,0,0
22931596946_10154166690576947,"U.S. Border Patrol agents disrupted opening day at a new sports complex in South Texas this month to detain two spectators, a woman and child, leading families and advocates to demand a meeting with local immigration officials.

Via La Union del Pueblo Entero - LUPE",Immigration Stop at Texas Ball Park Prompts Call for Change | EQUAL VOICE NEWS,link,http://bit.ly/2gMcY1h,2016-11-30 20:05:30,164,14,41,74,0,5,0,24,61
22931596946_10154164343101947,Uber drivers join thousands of workers nationwide that are fighting for a higher minimum wage and to end poverty,Uber Drivers Join Nationwide Fight for $15 and an End to Poverty | EQUAL VOICE NEWS,link,http://bit.ly/2gT8A4q,2016-11-29 19:45:17,15,1,0,15,0,0,0,0,0
22931596946_10154163566141947,"The results of the 2016 U.S. presidential election left many people surprised, if not downright stunned. 

How is voting in the South changing? Grassroots leaders weigh in",Grassroots Leaders on Voting in the South: This Region Is Changing | EQUAL VOICE NEWS,link,http://bit.ly/2gpZ1GF,2016-11-29 12:38:04,3,1,0,2,0,0,0,1,0
22931596946_10154161929836947,"Standing Rock protesters vow to stay to protect water, despite state officials encouraging them to leave the federal land. 

Learn more:",Standing Rock Protesters Vow to Stay to Protect Water | EQUAL VOICE NEWS,link,http://bit.ly/2gBHNFV,2016-11-28 18:49:22,19,0,3,17,2,0,0,0,0
22931596946_10154161673396947,"An immigration adviser to President-elect Trump and a possible candidate for a top government post wants to make some changes at the Homeland Security Department, including recreating a system that required certain immigrants, including men and boys from 25 mostly Muslim nations, to register with the federal government upon their arrival.",Report: Trump Immigration Adviser Backs 'Muslim Registry' | EQUAL VOICE NEWS,link,http://bit.ly/2gzcD5I,2016-11-22 15:00:00,6,0,0,3,0,0,0,0,3
22931596946_10154136285026947,,Equal Voice News's cover photo,photo,https://www.facebook.com/EqualVoiceNews/photos/a.10150607559871947.386588.22931596946/10154136285026947/?type=3,2016-11-18 19:42:34,6,1,0,6,0,0,0,0,0
22931596946_10154136282781947,"Jose Mancilla, the son of two immigrants, believes that education is key for youth in Chicago. 

Jose was awarded the Shriver Youth Warrior award by Marguerite Casey Foundation for his work to change communities. 

Read more:",America's Next Leaders: Education Is Key for Chicago Youth | EQUAL VOICE NEWS,link,http://bit.ly/ANLJose,2016-11-18 19:40:40,13,1,2,13,0,0,0,0,0
22931596946_10154135757411947,"Investing in Arkansas public schools carries benefits for all state residents, and it's time to do so, families say

A great opinion piece by Bill Kopsky of Arkansas Public Policy Panel (cc: Citizens First Congress)",Investing in Public School Students in Arkansas Carries Benefits for All | EQUAL VOICE NEWS,link,http://bit.ly/2fWNij0,2016-11-18 15:16:57,14,1,58,13,1,0,0,0,0
22931596946_10154133096891947,"San Jose, California, workers win $15 hourly minimum wage by 2019 in the heart of Silicon Valley, in a post-election victory. 

Read more:","San Jose Workers Win $15 Hourly Wage, in Heart of Silicon Valley | EQUAL VOICE NEWS",link,http://bit.ly/2fimZ5O,2016-11-17 13:48:43,755,13,56,699,49,2,4,0,1
22931596946_10154130518201947,"U.S. officials are canceling 15 oil and gas leases in an area bordering Glacier National Park that's considered sacred to the Blackfoot tribes of the U.S. and Canada, Interior Secretary Sally Jewell said Wednesday. 

Want to learn more? Click below","U.S. Cancels Oil and Gas Leases, Preserving Land in Sacred Areas | EQUAL VOICE NEWS",link,http://bit.ly/2fFSYxy,2016-11-16 12:54:21,23,0,6,21,2,0,0,0,0
22931596946_10154128397106947,Grassroots advocates throughout the U.S. powered many local legislative and political victories for working families in Election 2016. Here's a summary:,Photos from Equal Voice News's post,photo,https://www.facebook.com/EqualVoiceNews/photos/a.492547176946.266062.22931596946/10154128390421947/?type=3,2016-11-15 15:02:27,4,0,2,3,1,0,0,0,0
22931596946_10154116452436947,"The first 100 days of the new presidency will set the stage for what is often a president's most effective period: the first two years of an administration. In those early days, the new president will show where he will push and, perhaps, where he will hold back.

It is also where advocates will have their best chance to present organized resistance to the president-elect's most extreme campaign promises.",Why Grassroots Organizing Matters More Than Ever | EQUAL VOICE NEWS,link,http://bit.ly/2eFWXII,2016-11-11 17:11:41,11,0,5,10,1,0,0,0,0
22931596946_10154116338101947,"Now that the country has elected a president, what issues do you think that President Trump should focus on during his 100 days of presidency? 

Fill out the form below with your thoughts!",Your Vote,link,https://docs.google.com/forms/d/e/1FAIpQLSdvG6P-nqjRhyA86gmutqMqvBm-sdX0TtJzYsUK6twys8mN6A/viewform?c=0&w=1,2016-11-11 16:12:09,44,57,9,32,0,0,0,6,6
22931596946_10154108215166947,"As the most divisive presidential election in modern memory draws to a close, low-income families have a lot to say about issues that defined the campaign, and what should be at the top of the next president's agenda to help people in America.

Equal Voice News collected comments from people by email and its Facebook page. Here is what families nationwide are saying about Election 2016:",What Low-Income Families Are Saying Now About Election 2016 | EQUAL VOICE NEWS,link,http://bit.ly/2eiZP2X,2016-11-08 16:11:21,4,0,2,4,0,0,0,0,0
