status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
827052560703226_1285323201542824,,"Leaked Report Claims Trump Cultivated By Russia, Blackmailed By Golden Showers Russian Sex Tape - HNN - Higgins News Network",link,http://alexanderhiggins.com/leaked-report-claims-trump-cultivated-russia-blackmailed-golden-showers-russian-sex-tape/,2017-01-10 22:59:05,1,1,0,1,0,0,0,0,0
827052560703226_1284428584965619,,Former CNN Anchor Blasts Meryl Streep's Golden Globe Trump Attack - HNN - Higgins News Network,link,http://alexanderhiggins.com/former-cnn-anchor-blasts-meryl-streeps-golden-globe-trump-attack/,2017-01-10 00:12:08,2,0,0,2,0,0,0,0,0
827052560703226_1280696678672143,,Kerry Admits US Let ISIS Grow To Force Assad To Negotiate Over Syria - HNN - Higgins News Network,link,http://alexanderhiggins.com/kerry-watched-isis-grow/,2017-01-07 18:47:54,3,1,0,1,0,0,0,0,2
827052560703226_1280433772031767,,"Obama ""Officially"" Dropped More Than 26,171 Bombs In 2016 - HNN - Higgins News Network",link,http://alexanderhiggins.com/obama-officially-dropped-26171-bombs-2016/,2017-01-07 14:58:46,0,0,0,0,0,0,0,0,0
827052560703226_1280399222035222,,NJ Tops List of 10 States Americans Couldn't Wait To Ditch In 2016 - HNN - Higgins News Network,link,http://alexanderhiggins.com/nj-tops-list-10-states-americans-couldnt-wait-ditch-2016/,2017-01-07 14:11:06,1,0,1,1,0,0,0,0,0
827052560703226_1279012232173921,,"Declassified Report on Russia Hacking Released, Admits No Proof of Facts - HNN - Higgins News Network",link,http://alexanderhiggins.com/declassified-report-russia-hacking-released-no-evidence-no-facts/,2017-01-06 19:33:03,0,1,1,0,0,0,0,0,0
827052560703226_1278858942189250,,Media Walks Back Secret Russia Hacking Report - HNN - Higgins News Network,link,http://alexanderhiggins.com/media-walks-back-secret-russia-hacking-report/,2017-01-06 17:17:30,1,0,0,1,0,0,0,0,0
827052560703226_1264954996912978,,Reporters Behind Russia Hysteria Pushed Iraq WMD Fake News - HNN - Higgins News Network,link,http://alexanderhiggins.com/reporters-pushed-iraq-wmd-fake-news-ones-stirring-russia-hysteria/,2016-12-31 17:15:43,6,0,2,4,0,0,0,0,2
827052560703226_1264814256927052,,"Chicago Violence Worst In 20 Years: ""Not Seen This Level Of Disrespect For Police Ever"" - HNN - Higgins News Network",link,http://alexanderhiggins.com/chicago-violence-worst-20-years-not-seen-level-disrespect-police-ever/,2016-12-31 16:00:11,5,0,4,1,0,2,0,2,0
827052560703226_1264812766927201,,"Russian Hackers Said To ""Penetrate US Electricity Grid"" Using Outdated Ukrainian Malware - HNN - Higgins News Network",link,http://alexanderhiggins.com/russian-hackers-said-penetrate-us-electricity-grid-using-outdated-ukrainian-malware/,2016-12-31 15:59:02,2,1,1,1,0,0,1,0,0
827052560703226_1264629550278856,,Media Lies About Russia Retaliating Against Children Over Obama's Sanctions - HNN - Higgins News Network,link,http://alexanderhiggins.com/corporate-media-prints-fake-news-russia-retaliating-obamas-sanctions/,2016-12-31 14:00:31,6,0,2,4,1,0,0,1,0
827052560703226_1264628080279003,,Black Lives Matter Defends Spitting in Cops Food and Drinks - HNN - Higgins News Network,link,http://alexanderhiggins.com/black-lives-matter-defends-spitting-cops-food/,2016-12-31 13:59:08,4,1,1,0,0,0,0,0,4
827052560703226_1262953703779774,,Obama Seizes Area Near Bundy Ranch In Massive Last Minute Land Grab - HNN - Higgins News Network,link,http://alexanderhiggins.com/obama-seizes-area-near-bundy-ranch-massive-last-minute-land-grab/,2016-12-30 21:26:45,3,0,1,2,0,1,0,0,0
827052560703226_1262449137163564,,Fan Page Owners Fight Facebook Censorship Crackdown - HNN - Higgins News Network,link,http://alexanderhiggins.com/fan-page-owners-rebel-facebook-censorship/,2016-12-30 15:47:19,2,0,2,2,0,0,0,0,0
827052560703226_1260523480689463,,"US Retaliates Against Russia For ""Hacking The Election"": Expels 35 Diplomats, Unveils Sanctions - HNN - Higgins News Network",link,http://alexanderhiggins.com/us-retaliates-russia-hacking-election-expels-35-diplomats-unveils-sanctions/,2016-12-29 18:59:02,1,3,2,0,0,0,1,0,0
827052560703226_1260384397370038,,"""Grizzly Steppe"" - FBI, DHS Release ""Report"" On Russian Hacking - HNN - Higgins News Network",link,http://alexanderhiggins.com/grizzly-steppe-fbi-dhs-release-report-russian-hacking/,2016-12-29 17:42:16,4,1,4,2,0,1,1,0,0
827052560703226_1260383517370126,,Top Scientist Calls Out Nuclear & Climate Change Science - HNN - Higgins News Network,link,http://alexanderhiggins.com/top-scientist-on-nuclear-climate-change-science-controversies/,2016-12-29 17:41:19,8,0,3,5,0,1,1,0,1
827052560703226_1256639067744571,,Mass graves of civilians tortured and executed by ISIS found in Aleppo Syria - HNN - Higgins News Network,link,http://alexanderhiggins.com/mass-graves-civilians-tortured-executed-isis-found-aleppo-syria/,2016-12-28 01:15:32,6,0,2,0,0,1,0,4,1
827052560703226_1256508087757669,,US Appeals Court Revives Hillary Clinton Email Suit - HNN - Higgins News Network,link,http://alexanderhiggins.com/us-appeals-court-revives-hillary-clinton-email-suit/,2016-12-27 23:46:45,7,0,2,4,3,0,0,0,0
827052560703226_1255962011145610,,Turkey Announces Proof U.S. is Supporting ISIS - HNN - Higgins News Network,link,http://alexanderhiggins.com/turkey-release-proof-u-s-supporting-isis/,2016-12-27 17:53:22,5,0,3,2,0,1,0,1,1
827052560703226_1255932834481861,,"Russia Declares U.S. Arming of Syria Rebels a ""Hostile Act"" - HNN - Higgins News Network",link,http://alexanderhiggins.com/russia-warns-attempt-obama-arm-syrian-rebels-will-seen-hostile-act/,2016-12-27 17:33:23,5,0,4,2,0,1,0,2,0
827052560703226_1255931361148675,,"Obama Quietly Signs The ""Countering Disinformation And Propaganda Act"" Into Law - HNN - Higgins News Network",link,http://alexanderhiggins.com/obama-quietly-signs-countering-disinformation-propaganda-act-law/,2016-12-27 17:32:17,5,0,9,3,0,0,0,1,1
827052560703226_1255926767815801,,"ISIS ""Successfully Weaponizing Refugees"" Warn Intel Agencies Following 112 U.S. Arrests - HNN - Higgins News Network",link,http://alexanderhiggins.com/intel-agencies-admit-isis-successfully-weaponizing-refugees/,2016-12-27 17:30:02,4,1,5,3,0,0,0,0,1
827052560703226_1255911891150622,,"Trump Tower Evacuated - Bomb Squad Investigating ""Suspicious Package"" - HNN - Higgins News Network",link,http://alexanderhiggins.com/trump-tower-evacuated-suspicious-package-reported/,2016-12-27 17:19:44,2,0,2,1,0,1,0,0,0
827052560703226_1250162005058944,,Corporate Media Admits 5 Years of Fukushima Fake News - HNN - Higgins News Network,link,http://alexanderhiggins.com/corporate-media-admits-5-years-fukushima-fake-news/,2016-12-25 00:22:06,4,0,1,3,0,0,0,0,1
827052560703226_1249505535124591,,Top EPA Climate Change Scientist Jailed For Fraud - HNN - Higgins News Network,link,http://alexanderhiggins.com/top-epa-climate-scientist-jailed-fraud/,2016-12-24 16:26:27,3,1,3,0,0,1,1,0,1
827052560703226_1249253741816437,,Top Obama Economist Admits 94% Of All New Jobs Were Part-Time - HNN - Higgins News Network,link,http://alexanderhiggins.com/top-obama-economist-admits-94-new-jobs-part-time/,2016-12-24 13:36:39,4,1,3,2,0,0,0,1,1
827052560703226_1248345061907305,,"Russia Hack Story Collapses, Ripped Apart By CBS Atlanta - HNN - Higgins News Network",link,http://alexanderhiggins.com/russia-hack-story-collapses-ripped-apart-by-cbs-atlanta/,2016-12-24 01:11:53,4,0,1,4,0,0,0,0,0
827052560703226_1248310618577416,,"British Govt-Funded Outlet Offered Journalist $17,000 a Month to Produce Propaganda for Syrian Rebels - HNN - Higgins News Network",link,http://alexanderhiggins.com/british-govt-funded-outlet-offered-journalist-17000-month-produce-propaganda-syrian-rebels/,2016-12-24 00:45:51,2,0,0,2,0,0,0,0,0
827052560703226_1248274111914400,,"Suddenly Liberals Are The Ones Stockpiling Guns, Food And Supplies - HNN - Higgins News Network",link,http://alexanderhiggins.com/suddenly-liberals-ones-stockpiling-guns-food-supplies/,2016-12-24 00:16:31,3,0,1,1,0,0,1,0,1
827052560703226_1246578972083914,,Here's why Donald Trump won't win the Republican presidential nomination - HNN - Higgins News Network,link,http://alexanderhiggins.com/heres-donald-trump-wont-win-republican-presidential-nomination/,2016-12-22 23:30:37,2,0,0,0,0,0,2,0,0
827052560703226_1246349342106877,,Jihadi Parents Send Young Daughter on Syria Suicide Mission - HNN - Higgins News Network,link,http://alexanderhiggins.com/jihadi-parents-send-young-daughter-on-syria-suicide-mission/,2016-12-22 19:46:22,1,0,1,1,0,0,0,0,0
827052560703226_1244638362277975,,Obama Fired Key Scientist On The Deadly Cumulative Affects Of Low Dose Rad Exposure - HNN - Higgins News Network,link,http://alexanderhiggins.com/obama-fired-key-scientist-on-the-deadly-cumulative-affects-of-low-dose-rad-exposure/,2016-12-21 20:01:57,2,2,0,1,0,0,0,0,1
827052560703226_1240360292705782,,CBS News Caught Lying And Slandering WeAreChange and Free Speech - HNN - Higgins News Network,link,http://alexanderhiggins.com/cbs-news-caught-lying-slandering-wearechange-free-speech/,2016-12-18 21:24:41,2,0,3,0,0,1,0,0,1
827052560703226_1240243712717440,,DHS Election Hacking Scandal Spreads to More States - HNN - Higgins News Network,link,http://alexanderhiggins.com/dhs-hack/,2016-12-18 19:17:56,1,0,2,0,0,0,1,0,0
827052560703226_1240005902741221,,Syria Terrorists Caught On Video Attacking Aleppo Evacuation Buses - HNN - Higgins News Network,link,http://alexanderhiggins.com/syria-terrorists-caught-video-attacking-aleppo-evacuation-buses/,2016-12-18 15:07:27,1,0,1,0,0,0,0,1,0
827052560703226_1239002966174848,,Star Wars Rogue One Trailer - 2 Official Trailers and Scenes Missing from the Movie - HNN - Higgins News Network,link,http://alexanderhiggins.com/star-wars-rogue-one-trailer-2-official-trailers-scenes-missing-movie/,2016-12-17 21:45:42,1,0,0,1,0,0,0,0,0
827052560703226_1238916366183508,,Fake News: How many times will the last hospital in Aleppo be destroyed? - HNN - Higgins News Network,link,http://alexanderhiggins.com/0hvva0t-2/,2016-12-17 20:03:59,4,1,2,4,0,0,0,0,0
827052560703226_1238885972853214,,Unsealed Detroit Michigan Recount Poll Books Went Missing For Days - HNN - Higgins News Network,link,http://alexanderhiggins.com/detroit-voting-irregularities-95-poll-books-missing-days-5-still-nowhere-found/,2016-12-17 19:42:50,7,0,3,5,0,1,1,0,0
827052560703226_1238731639535314,,Seaborne Fukushima Radiation Plume Hits West Coast — How the Media Reported it Dangerously Wrong - HNN - Higgins News Network,link,http://alexanderhiggins.com/seaborne-fukushima-radiation-plume-hits-west-coast-media-reported-dangerously-wrong/,2016-12-17 16:10:45,2,2,0,1,0,0,0,0,1
827052560703226_1238709276204217,,Secret US Assassination Drone Base Exposed By Satellite Imagery - HNN - Higgins News Network,link,http://alexanderhiggins.com/secret-us-assassination-drone-base-exposed-by-satellite/,2016-12-17 15:52:54,3,0,2,1,0,1,1,0,0
827052560703226_1238603786214766,,14 US-Led Coalition Military Advisors Captured by Syrian Special Forces in Aleppo - HNN - Higgins News Network,link,http://alexanderhiggins.com/14-us-led-coalition-military-advisers-captured-syrian-special-forces-aleppo/,2016-12-17 14:11:56,3,1,1,0,0,3,0,0,0
827052560703226_1237758436299301,,3D Visualization of the Greatest Jobs & Wealth Theft In World History - HNN - Higgins News Network,link,http://alexanderhiggins.com/stunning-visualization-flow-international-trade/,2016-12-17 02:17:38,2,0,2,2,0,0,0,0,0
827052560703226_1237731549635323,#Benghazi #NeverForget #FakeNews? What Difference does it make?,Trump picks Chelsea Clinton as next ambassador to Libya - HNN - Higgins News Network,link,http://alexanderhiggins.com/trump-picks-chelsea-clinton-next-ambassador-libya-difference-make/,2016-12-17 01:30:10,4,2,4,1,1,0,2,0,0
827052560703226_1237691469639331,,"New York Times Will Vacate 8 Floors In Its HQ To Generate ""Significant Rental Revenue"" - HNN - Higgins News Network",link,http://alexanderhiggins.com/new-york-times-will-vacate-8-floors-hq-generate-significant-rental-revenue/,2016-12-17 00:39:35,3,0,1,3,0,0,0,0,0
827052560703226_1237650539643424,Censorship or glitch? You be the judge.,,video,https://www.facebook.com/HigginsNewsNetwork/videos/1237650539643424/,2016-12-16 23:42:32,4,1,0,3,0,1,0,0,0
827052560703226_1237326129675865,,Corporate Media Fake News Gets Fact Checked By Reality - HNN - Higgins News Network,link,http://alexanderhiggins.com/corporate-media-fake-news-gets-fact-checked-by-reality/,2016-12-16 17:16:25,5,2,0,4,0,0,0,0,1
827052560703226_1237313599677118,,Corporate Media Fake News Gets Fact Checked By Reality - HNN - Higgins News Network,link,http://alexanderhiggins.com/corporate-media-fake-news-gets-fact-checked-by-reality/,2016-12-16 17:09:29,1,0,2,1,0,0,0,0,0
827052560703226_1234532536621891,,"Wikileaks: Hillary Clinton Emails Leaked By Pissed Bernie Backer, Not Russia - HNN - Higgins News Network",link,http://alexanderhiggins.com/wikileaks-hillary-clinton-emails-leaked-by-pissed-bernie-backer-not-russia/,2016-12-14 19:53:25,8,0,8,6,0,1,1,0,0
827052560703226_1234405733301238,,Georgia Finds 9 More DHS Attempts To Hack State Election System - HNN - Higgins News Network,link,http://alexanderhiggins.com/georgia-finds-9-dhs-attempts-hack-election-system/,2016-12-14 18:11:32,3,0,2,3,0,0,0,0,0
827052560703226_1233740173367794,,RT Calls Out Corporate Media Fake News from Aleppo Syria - HNN - Higgins News Network,link,http://alexanderhiggins.com/rt-calls-corporate-media-aleppo-syriafake-news/,2016-12-14 09:01:23,11,0,5,11,0,0,0,0,0
827052560703226_1233737323368079,,"Dallas Police Resignations Soar As ""Insolvent"" Pension System Implodes - HNN - Higgins News Network",link,http://alexanderhiggins.com/dallas-police-resignations-soar-as-insolvent-pension-system-implodes/,2016-12-14 08:56:59,4,0,0,1,0,1,1,1,0
827052560703226_1233734476701697,,40 Electors Demand Russia Hacking Briefing Before They Vote - HNN - Higgins News Network,link,http://alexanderhiggins.com/40-electors-demand-russia-hacking-briefing-vote/,2016-12-14 08:54:30,0,2,2,0,0,0,0,0,0
827052560703226_1233328906742254,,63% of Disqualified Detroit Precincts Had Too Many Hillary Clinton Votes - HNN - Higgins News Network,link,http://alexanderhiggins.com/new-records-37-detroit-many-votes-counted/,2016-12-14 02:01:24,9,0,5,8,0,0,0,0,1
827052560703226_1123142111094268,1 minute video says it all,"Bob Avakian, ""Why do people come here from all over the world?""",video,https://www.youtube.com/attribution_link?a=Vezv8nZu7po&u=%2Fwatch%3Fv%3DnDsRQyhKPfA%26feature%3Dshare,2016-09-11 12:27:53,1,1,1,0,0,1,0,0,0
827052560703226_1115328488542297,,VIDEO: Dakota Access Pipeline Company Attacks Native American Protesters with Dogs and Pepper Spray,link,http://www.democracynow.org/2016/9/4/dakota_access_pipeline_company_attacks_native,2016-09-04 13:17:35,3,0,4,2,0,0,0,0,1
827052560703226_1044139208994559,good question,Who Does The EPA Actually Protect? Proposal Would Allow Radioactive Contamination in Drinking...,link,http://alexanderhiggins.com/who-does-the-epa-actually-protect-proposal-would-allow-radioactive-contamination-in-drinking-water-equal-to-250-chest-x-rays-a-year/,2016-06-08 10:35:22,12,2,19,5,0,3,0,0,4
827052560703226_1033984296676717,"Fed also issued a no-fly zone, look it up, hardly any reporting left on the internet. Censored history/accountability.",Corporate Media Scrubs 10 Mile Evacuation Zone at Fort Calhoun Nuclear Plant - HNN - Higgins...,link,http://alexanderhiggins.com/corporate-media-scrubs-10-mile-evacuation-zone-declared-at-fort-calhoun-nuclear-plant/,2016-05-24 01:51:10,4,2,4,2,0,2,0,0,0
827052560703226_1033209116754235,"Seven Deadly Sins: hubristic pride, greed, lust, malicious envy, gluttony, wrath, and sloth (for the person who falls into dejection will lose interest in life.) If you're really looking to improve and more importantly understand yourself, look this up. It's helped me a lot. Lastly for now, check out books by Inayat Hazrat Khan, he's a Sufi legend for his unbiased mystical teachings regardless of religion which is more about personal morals/development, things you can think about all the time that makes you a better person if you practice.",,status,,2016-05-22 22:46:23,4,1,0,4,0,0,0,0,0
827052560703226_1008270745914739,There's a lot of logic going on here if you want to change the world..that is.,What It's Like To Start Questioning The Nature of Our World - HNN - Higgins News Network,link,http://alexanderhiggins.com/like-start-questioning-nature-world/,2016-04-15 22:43:22,0,1,3,0,0,0,0,0,0
827052560703226_1006729169402230,right...,'GUN OWNERS ARE TERRORISTS': HILLARY NODS IN AGREEMENT - HNN - Higgins News Network,link,http://alexanderhiggins.com/gun-owners-terrorists-hillary-nods-agreement/,2016-04-13 15:21:44,2,0,3,2,0,0,0,0,0
827052560703226_1006015706140243,right to vote expired...,16 States Face New Voting Restrictions in First Election in 50 Years Without Full Voting Rights...,link,http://alexanderhiggins.com/16-states-face-new-voting-restrictions-first-election-50-years-without-full-voting-rights-act/,2016-04-12 15:09:09,2,0,1,1,0,1,0,0,0
827052560703226_1006015152806965,election fraud...,ELECTION FRAUD 2016: Colorado Republicans Cancel Presidential Vote at 2016 Caucus - HNN -...,link,http://alexanderhiggins.com/colorado-republicans-cancel-presidential-vote-2016-caucus/,2016-04-12 15:07:34,2,0,2,2,0,0,0,0,0
827052560703226_1006012836140530,elections...,6 Examples Of Divide And Conquer - What You Can Do To Wake People Up - HNN - Higgins News Network,link,http://alexanderhiggins.com/6-examples-of-divide-and-conquer-what-you-can-do-to-wake-people-up/,2016-04-12 15:05:34,0,0,1,0,0,0,0,0,0
827052560703226_1003851456356668,"forgot to share this, so cool...good news!",[Watch] Bold Diver Rescues Whale Shark Caught In Commercial Fishing Rope - HNN - Higgins News...,link,http://alexanderhiggins.com/watch-bold-diver-rescues-whale-shark-caught-commercial-fishing-rope/,2016-04-09 13:13:22,5,0,3,4,1,0,0,0,0
827052560703226_1003277723080708,seed bombs are cool...,Guerrilla Gardening - How To Make A Seed Bomb - HNN - Higgins News Network,link,http://alexanderhiggins.com/how-to-make-a-seed-bombs-guerrilla-gardening/,2016-04-08 16:33:53,1,0,1,0,0,1,0,0,0
827052560703226_1003277036414110,US is a corporation...,WHAT? Title 28 USC 3002 Section 15 - States That THE UNITED STATES is a CORPORATION and Not a...,link,http://alexanderhiggins.com/title-28-usc-3002-section-15-the-united-states-is-a-corporation-and-not-a-government/,2016-04-08 16:32:27,1,0,1,1,0,0,0,0,0
827052560703226_1003276543080826,The Book Of Acid...,The Book Of Acid - Discover the Power and Health Benefits of Hallucinogens - Cure for PTSD - HNN...,link,http://alexanderhiggins.com/the-book-of-acid-easy-to-follow-instructions-for-making-organic-lsd-from-legal-and-available-materials/,2016-04-08 16:31:18,2,0,0,2,0,0,0,0,0
827052560703226_1003275839747563,why I'm not voting...,"Noncompliance With a Broken System, Why I'm Not Voting - HNN - Higgins News Network",link,http://alexanderhiggins.com/noncompliance-broken-system-im-not-voting/,2016-04-08 16:29:49,0,0,0,0,0,0,0,0,0
827052560703226_1001896639885483,#trump #bernie #hillary,Bernie Got Burned: Arizona Secretary of State Confirms Election Fraud During Primary Vote - HNN...,link,http://alexanderhiggins.com/arizona-secretary-state-confirms-election-fraud-primary-vote/,2016-04-06 15:29:55,5,0,4,5,0,0,0,0,0
827052560703226_1001890256552788,#hillary #bernie #trump,"Noncompliance With a Broken System, Why I'm Not Voting - HNN - Higgins News Network",link,http://alexanderhiggins.com/noncompliance-broken-system-im-not-voting/,2016-04-06 15:23:32,0,0,0,0,0,0,0,0,0
827052560703226_998258810249266,#GMO #Monsanto #Salmon,Groups Sue FDA Over Approval of Genetically Engineered Salmon - HNN - Higgins News Network,link,http://alexanderhiggins.com/groups-sue-fda-over-approval-of-genetically-engineered-salmon/,2016-04-01 17:28:40,2,0,2,2,0,0,0,0,0
827052560703226_997317160343431,#fukushima #radiation #pacific,Oceans Without Fish? The Race for Profits is Killing the Oceans - HNN - Higgins News Network,link,http://alexanderhiggins.com/oceans-without-fish-the-race-for-profits-is-killing-the-oceans/,2016-03-31 18:03:15,1,0,1,1,0,0,0,0,0
827052560703226_997316583676822,#bernie #trump #hillaryclinton,"Politicians Use A ""Rent a Crowd"" Company to Give Illusion of Support - HNN - Higgins News Network",link,http://alexanderhiggins.com/politicians-use-rent-crowd-company-give-illusion-support/,2016-03-31 18:01:40,3,0,1,2,0,0,1,0,0
827052560703226_997316017010212,#bernie #trump,Bernie Sanders Burned In Arizona: Election Fraud Hearing Video - Man Proves The Elections Are...,link,http://alexanderhiggins.com/bernie-sanders-burned-in-arizona-election-fraud-hearing-video-man-realizes-the-elections-are-rigged/,2016-03-31 18:00:19,2,0,5,2,0,0,0,0,0
827052560703226_997306203677860,#falseflag,Do Americans Live In A False Reality Created By Orchestrated Events? - HNN - Higgins News Network,link,http://alexanderhiggins.com/americans-live-false-reality-created-orchestrated-events/,2016-03-31 17:56:45,2,1,0,2,0,0,0,0,0
827052560703226_997306113677869,sweet...,BeeSweet: 11 Year Old Entrepreneur Lands Multi-Million Dollar Contract with Whole Foods - HNN -...,link,http://alexanderhiggins.com/beesweet-11-year-old-entrepreneur-lands-multi-million-dollar-contract-with-whole-foods/,2016-03-31 17:56:25,3,0,0,3,0,0,0,0,0
827052560703226_997305250344622,#trump #hillary #bernie,Fake Elections: Bankruptcy Expert Donald Trump Will Hand Terrorist Hillary Clinton The...,link,http://alexanderhiggins.com/fake-elections-good-friend-donald-trump-will-hand-terrorist-hillary-clinton-the-presidential-election/,2016-03-31 17:55:56,0,0,0,0,0,0,0,0,0
827052560703226_995235917218222,water powered cars... #oil #fracking #cleanenergy,"Water-Powered Automobiles: Inventors Killed, Intimidated and Bought Off To Keep Clean Energy...",link,http://alexanderhiggins.com/water-powered-automobiles-inventors-killed-intimidated-and-bought-off-to-keep-clean-energy-from-public/,2016-03-29 17:47:06,4,0,2,4,0,0,0,0,0
827052560703226_995235700551577,cia...,Are You Chatting With A CIA Agent Online? It's Possible You May Already Have - HNN - Higgins...,link,http://alexanderhiggins.com/cia-agents-troll-alternative-media-sites-huge-propaganda-program/,2016-03-29 17:46:11,2,0,0,2,0,0,0,0,0
827052560703226_995234707218343,#nopipeline,First Nation Takes Canadian Govt to Court Over Big Oil's Pipeline - Stewards of the Earth - HNN...,link,http://alexanderhiggins.com/first-nation-takes-canadian-govt-court-big-oils-pipeline/,2016-03-29 17:45:22,0,0,0,0,0,0,0,0,0
827052560703226_995233410551806,never thought i would need to make this decision...,"If This Meat Was From a Cloned Animal, Would You Eat It? - HNN - Higgins News Network",link,http://alexanderhiggins.com/if-this-meat-was-from-a-cloned-animal-would-you-eat-it/,2016-03-29 17:43:58,0,2,0,0,0,0,0,0,0
827052560703226_992402314168249,stewards of the earth...,First Nation Takes Canadian Govt to Court Over Big Oil's Pipeline - Stewards of the Earth - HNN...,link,http://alexanderhiggins.com/first-nation-takes-canadian-govt-court-big-oils-pipeline/,2016-03-26 17:41:10,2,0,0,2,0,0,0,0,0
827052560703226_990433517698462,vomit...,Vomit: President Barack Obama Dances The Tango in Argentina While Rest Of The World Goes To Sh*t...,link,http://alexanderhiggins.com/vomit-president-barack-obama-dances-the-tango-in-argentina-while-rest-of-the-world-goes-to-sh-t/,2016-03-24 16:18:30,0,1,1,0,0,0,0,0,0
827052560703226_989621681112979,It can't happen here???,Timeline Photos,photo,https://www.facebook.com/HigginsNewsNetwork/photos/a.841979279210554.1073741829.827052560703226/989621681112979/?type=3,2016-03-23 20:17:26,2,0,0,2,0,0,0,0,0
827052560703226_989441351131012,First they came for the muslims...,First They Came for the Muslims - Brussels Bombing Attack Another False Flag Excuse To Create...,link,http://alexanderhiggins.com/first-came-muslims/,2016-03-23 15:36:24,1,1,0,1,0,0,0,0,0
827052560703226_985951861479961,yes...,Photos: 3.6 Million People in Brazil Take to Streets Demanding Leftist President Resign - HNN -...,link,http://alexanderhiggins.com/photos-3-6-million-people-brazil-take-streets-demanding-leftist-president-resign/,2016-03-19 23:37:49,0,0,0,0,0,0,0,0,0
827052560703226_985143284894152,insane...,The Deadly Price Of Environmental Activism - 991 Activists Were Murdered in 35 Countries Between...,link,http://alexanderhiggins.com/the-deadly-price-of-environmental-activism-991-activists-were-murdered-in-35-countries-between-2002-and-2014/,2016-03-18 22:43:39,3,0,2,3,0,0,0,0,0
827052560703226_985037534904727,killing for profit...,Dutch Lawmakers Call for Saudi Arms Embargo Over Human Rights Violations - HNN - Higgins News...,link,http://alexanderhiggins.com/dutch-lawmakers-call-saudi-arms-embargo-human-rights-violations/,2016-03-18 19:12:32,0,0,0,0,0,0,0,0,0
827052560703226_985037174904763,WOW...,Photos: 3.6 Million People in Brazil Take to Streets Demanding Leftist President Resign - HNN -...,link,http://alexanderhiggins.com/photos-3-6-million-people-brazil-take-streets-demanding-leftist-president-resign/,2016-03-18 19:11:02,1,0,0,1,0,0,0,0,0
