status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
15418366158_10155347530561159,📍: Orange Coast College Campus,CA College Alleged To Be Hiding Hate Crime Against Conservative Student,link,https://pjmedia.com/trending/2017/03/27/ca-college-alleged-to-be-hiding-hate-crime-against-conservative-student/?utm_source=PJMFacebook&utm_medium=post,2017-03-28 07:45:00,41,2,11,23,0,4,0,1,13
15418366158_10155347484016159,,Women's March Convicted Terrorist Agrees to Be Deported in Exchange for No Jail Time,link,https://pjmedia.com/trending/2017/03/27/womens-march-convicted-terrorist-agrees-to-be-deported-in-exchange-for-no-jail-time/?utm_source=PJMFacebook&utm_medium=post,2017-03-28 04:45:00,145,15,39,101,4,8,24,2,6
15418366158_10155347454081159,"Welcome to Washington, D.C.","Trump OMB Director: Washington, 'A Lot More Rotten Than We Thought It Was'",link,https://pjmedia.com/video/trump-omb-director-washington-a-lot-more-rotten-than-we-thought-it-was/?utm_source=PJMFacebook&utm_medium=post,2017-03-28 00:15:00,120,11,24,92,1,8,3,9,7
15418366158_10155347424531159,$4 billion dollars in funds are at stake...,Sessions Will Follow Through on Trump Promise to Punish Sanctuary Cities,link,https://pjmedia.com/trending/2017/03/27/sessions-will-follow-through-on-trump-promise-to-punish-sanctuary-cities/?utm_source=PJMFacebook&utm_medium=post,2017-03-27 22:07:00,295,16,13,254,35,3,1,0,2
15418366158_10155347403881159,Miss him yet?,John Kasich Won't Completely Rule Out Running Against Trump in 2020,link,https://pjmedia.com/video/john-kasich-wont-completely-rule-out-running-against-trump-in-2020/?utm_source=PJMFacebook&utm_medium=post,2017-03-27 20:15:00,152,200,13,19,0,1,104,2,26
15418366158_10155347265271159,"Michael Evangelista-Ysasaga has concerns when it comes to the issue of illegal immigration, and he's leading his company with a bid to get the job done.",This Hispanic Contractor Wants to Build Trump's Wall,link,https://pjmedia.com/video/this-hispanic-contractor-wants-to-build-trumps-wall/?utm_source=PJMFacebook&utm_medium=post,2017-03-27 18:48:05,73,5,14,67,5,1,0,0,0
15418366158_10155346899031159,Happy National Joe Day to all of our friends named Joe!,Timeline Photos,photo,https://www.facebook.com/PJMedia/photos/a.353531481158.189900.15418366158/10155346899031159/?type=3,2017-03-27 16:23:15,165,52,193,145,11,0,9,0,0
15418366158_10155346617701159,Here's PJMedia.com's #1 most-read article in the last week.,Transgender 'Girl' Saddened and Shocked That Straight Boys Aren't Interested in Her,link,https://pjmedia.com/parenting/2017/03/22/transgender-girl-saddened-and-shocked-that-straight-boys-arent-interested-in-her/,2017-03-27 14:07:13,277,92,131,87,0,20,157,7,6
15418366158_10155346179641159,Here's what you missed if you didn't tune in on Sunday...,60 Minutes Whitewashes Massive FBI Failure in 2015 ISIS Texas Terror Attack,link,https://pjmedia.com/homeland-security/2017/03/26/60-minutes-whitewashes-massive-fbi-failure-in-2015-isis-texas-terror-attack/?utm_source=PJMFacebook&utm_medium=post,2017-03-27 11:00:13,74,4,27,40,0,6,0,2,26
15418366158_10155338025871159,🤔,Al Gore Says Climate Change Caused Brexit,link,https://pjmedia.com/trending/2017/03/24/al-gore-says-climate-change-caused-brexit/?utm_source=PJMFacebook&utm_medium=post,2017-03-27 04:45:00,420,131,77,54,0,10,342,2,12
15418366158_10155337690946159,She's now out as Barbie...,Sony and Mattel Would Be Crazy to Cast Amy Schumer as Barbie [Updated],link,https://pjmedia.com/lifestyle/2017/03/22/sony-and-mattel-would-be-crazy-to-cast-amy-schumer-as-barbie/?utm_source=PJMFacebook&utm_medium=post,2017-03-27 00:25:00,137,74,11,66,2,11,49,3,6
15418366158_10155338008131159,If they had their way...,5 Ways the New Wonder Woman Can Please SJWs,link,https://pjmedia.com/lifestyle/2017/03/23/5-ways-the-new-wonder-woman-can-please-sjws/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 22:07:00,20,8,3,15,0,0,4,0,1
15418366158_10155337990491159,CAUTION...,Mother Warns Parents of the Dangers of Vacuum Cleaners,link,https://pjmedia.com/parenting/2017/03/23/mother-warns-parents-of-the-dangers-of-vacuum-cleaners/,2017-03-26 20:09:00,14,5,9,12,0,2,0,0,0
15418366158_10155337988201159,"Dad, let her know what you're in her corner.",5 Things a Daughter Needs From Her Dad,link,https://pjmedia.com/parenting/2017/03/22/5-things-a-daughter-needs-from-her-dad/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 18:08:00,76,3,39,71,4,1,0,0,0
15418366158_10155337980111159,Here's just a sample of what teenagers are reading today.,Teen Vogue Writer: 'All White People Are Evil',link,https://pjmedia.com/parenting/2017/03/24/teen-vogue-writer-all-white-people-are-evil/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 16:07:00,322,97,180,80,1,17,35,15,174
15418366158_10155337884901159,"Where does ""equality"" fit into this?",Feminist Writer Says Being a Stay-at-Home Mom Should Be Illegal,link,https://pjmedia.com/parenting/2017/03/23/feminist-writer-says-being-a-stay-at-home-mom-should-be-illegal/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 14:45:00,418,151,183,74,1,34,98,15,196
15418366158_10155337872041159,They've previously targeted this judge as well.,Atheist Group Sues Texas Justice of the Peace Over Court Prayers,link,https://pjmedia.com/faith/2017/03/22/freedom-from-religion-foundation-takes-aim-at-texas-courtroom-prayer/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 12:45:00,18,6,3,7,0,0,0,2,9
15418366158_10155337811606159,Hero. 🇺🇸,100-Year-Old Ohio Man Credits Vodka and Dancing for Longevity,link,https://pjmedia.com/lifestyle/2017/03/21/100-year-old-ohio-man-credits-vodka-and-dancing-for-longevity/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 10:10:00,145,7,38,119,5,2,19,0,0
15418366158_10155337553781159,,The Top 5 Reasons ESPN's Ratings Are in Freefall,link,https://pjmedia.com/lifestyle/2017/03/21/the-top-5-reasons-espns-ratings-are-in-freefall/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 08:38:00,28,5,8,22,0,1,5,0,0
15418366158_10155337601051159,"""If large numbers of converts to Christianity got the idea that their new religion commanded them to kill in its name, CNN specials and The New York Times exposes would dominate the culture,"" writes Robert Spencer.",Meet Five Lethal American Converts to Islam,link,https://pjmedia.com/homeland-security/2017/03/21/meet-five-lethal-american-converts-to-islam/?utm_source=PJMFacebook&utm_medium=post,2017-03-26 04:45:00,146,10,40,95,0,14,0,3,34
15418366158_10155337612726159,,Senate Votes to Kill Internet Privacy Rules,link,https://pjmedia.com/lifestyle/2017/03/24/senate-votes-to-kill-internet-privacy-rules/?utm_source=PJMFacebook&utm_medium=post,2017-03-25 22:07:00,32,1,18,11,0,10,0,1,10
15418366158_10155337620701159,This is the coolest video you'll watch all week!,This Dad Figured out the Coolest Way to Announce the Sex of His Baby!,link,https://pjmedia.com/video/this-dad-figured-out-the-coolest-way-to-announce-the-sex-of-his-baby/?utm_source=PJMFacebook&utm_medium=post,2017-03-25 13:35:00,8,0,3,5,0,0,3,0,0
15418366158_10155339879181159,"Our Medal of Honor recipients are forever our heroes. 🇺🇸

World War II is just one of history's many moments when they demonstrated their acts of valor.

📺: http://bit.ly/WWIIMedalHonorFB",Timeline Photos,photo,https://www.facebook.com/PJMedia/photos/a.353531481158.189900.15418366158/10155339879181159/?type=3,2017-03-25 12:52:36,44,0,5,41,3,0,0,0,0
15418366158_10155331512016159,America comes in at #14.,Survey: The World's Happiest Countries,link,https://pjmedia.com/trending/2017/03/20/survey-the-worlds-happiest-countries/,2017-03-25 11:22:10,4,0,2,4,0,0,0,0,0
15418366158_10155337651681159,"""There are several problems here,"" writes Megan Fox.",Transgender 'Girl' Saddened and Shocked That Straight Boys Aren't Interested in Her,link,https://pjmedia.com/parenting/2017/03/22/transgender-girl-saddened-and-shocked-that-straight-boys-arent-interested-in-her/?utm_source=PJMFacebook&utm_medium=post,2017-03-25 04:45:00,1286,535,1074,376,6,113,706,46,39
15418366158_10155337546426159,Scare tactics?,Is Elmo Being Fired?,link,https://pjmedia.com/video/is-elmo-being-fired/?utm_source=PJMFacebook&utm_medium=post,2017-03-25 00:07:00,41,41,8,17,0,1,21,0,2
15418366158_10155337304321159,,Defending Our Police Officers,link,https://pjmedia.com/homeland-security/2017/03/24/defending-our-police-officers/?utm_source=PJMFacebook&utm_medium=post,2017-03-24 22:07:00,25,4,6,19,0,0,0,6,0
15418366158_10155338093946159,"A clever and daring magician who dazzled crowd after crowd. ✨

An American patriot who backed our troops during World War I. 🇺🇸

Happy birthday, sir!",Timeline Photos,photo,https://www.facebook.com/PJMedia/photos/a.353531481158.189900.15418366158/10155338093946159/?type=3,2017-03-24 21:00:30,47,0,13,46,1,0,0,0,0
15418366158_10155337510696159,"The American people want to know, Cracker Barrel Old Country Store.",WHAT??? Why Did Cracker Barrel Fire Brad's Wife!?!?!,link,https://pjmedia.com/lifestyle/2017/03/23/what-why-did-cracker-barrel-fire-brads-wife/?utm_source=PJMFacebook&utm_medium=post,2017-03-24 19:14:18,209,25,105,106,3,0,98,1,1
15418366158_10155337568516159,"Flashback Friday: It looks like Rand Paul was right about ""Trumpcare.""",Rand Paul: 'Conservatives Will Have Earned a Seat at the Table',link,https://pjmedia.com/video/rand-paul-conservatives-will-have-earned-a-seat-at-the-table/?utm_source=PJMFacebook&utm_medium=post,2017-03-24 18:07:00,401,36,45,372,19,3,2,1,4
15418366158_10155337335806159,"""At the end of the day, you can't force somebody to do something.""

Here's what Press Secretary Sean Spicer said just ahead of today's decision from Speaker Paul Ryan to pull ""Trumpcare.""",What if the Negotiator-in-Chief Can't Get Healthcare Passed?,link,https://pjmedia.com/video/what-if-the-negotiator-in-chief-cant-get-healthcare-passed/?utm_source=PJMFacebook&utm_medium=post,2017-03-24 15:52:01,14,27,2,13,0,1,0,0,0
15418366158_10155337015926159,"Some LGBT activists are attacking it as the ""Hate Bus.""

Even Chelsea Clinton is voicing her opposition...",Bus with Message Denying Transgender Identity Vandalized in New York City,link,https://pjmedia.com/trending/2017/03/24/bus-denying-transgender-identity-vandalized-in-new-york-city/?utm_source=PJMFacebook&utm_medium=post,2017-03-24 13:32:29,227,47,25,150,7,9,18,7,36
15418366158_10155336656611159,"Sounds like he's looking forward to something?

Check out this clip, and let us know what you think.",Matt Lauer Hopes Russia Ties Will 'Mortally Wound' the Trump Admin.,link,https://pjmedia.com/video/matt-lauer-hopes-russia-ties-will-mortally-wound-the-trump-admin/?utm_source=PJMFacebook&utm_medium=post,2017-03-24 10:49:50,181,151,22,30,0,7,19,7,118
15418366158_10155331568686159,"Because of ""the stigma.""",CA Bill Would Make Not Disclosing HIV+ Status to Partner Just a Misdemeanor,link,https://pjmedia.com/trending/2017/03/22/ca-bill-would-make-not-disclosing-hiv-status-to-partner-just-a-misdemeanor/,2017-03-24 01:45:00,171,37,93,29,0,28,2,3,109
15418366158_10155331546351159,"""Conservative isn't a brand you get to claim, it's a position you adhere to. Tomi Lahren has forsaken that position, and it's up to us to reclaim the integrity of the label.""

Three ladies share their final thoughts the former host from TheBlaze.",Millennial Women Respond: 'Tomi Lahren Doesn't Speak for Us',link,https://pjmedia.com/trending/2017/03/22/millennial-women-respond-tomi-lahren-doesnt-speak-for-us/,2017-03-23 22:06:00,126,59,15,105,2,7,2,5,5
15418366158_10155335075561159,"🗓: March 23, 1775 🇺🇸",Timeline Photos,photo,https://www.facebook.com/PJMedia/photos/a.353531481158.189900.15418366158/10155335075561159/?type=3,2017-03-23 20:26:43,424,5,94,384,40,0,0,0,0
15418366158_10155333873266159,"Barack Obama is back.

Is this the real reason why he's staying in Washington?",Obama Appears on Morning of Obamacare Replacement Vote to Insist ACA Not a 'Job-Killer',link,https://pjmedia.com/news-and-politics/2017/03/23/obama-appears-on-morning-of-obamacare-replacement-vote-to-insist-aca-not-a-job-killer/,2017-03-23 13:42:16,40,30,3,8,0,0,21,0,11
15418366158_10155331490771159,"Many people won't hear about this news from the mainstream media.

You might want to share it.",Accidental Firearm Fatalities Drop 17 Percent,link,https://pjmedia.com/trending/2017/03/22/accidental-firearm-fatalities-drop-17-percent/,2017-03-23 12:16:32,61,1,27,58,3,0,0,0,0
15418366158_10155333508096159,"No one wants to talk about the ""Known Wolf"" phenomenon.","Five Days, Two More 'Known Wolf' Terror Attacks, Little Concern From Government",link,http://ift.tt/2nGR6ve,2017-03-23 10:04:27,42,2,16,27,0,7,0,5,3
15418366158_10155331617036159,"Parents, is a suspension enough for this individual?

📺: https://pjmedia.com/parenting/2017/03/22/calif-teachers-union-rep-suspended-after-admitting-he-hit-a-kid-and-got-away-with-it/",Calif. Teacher's Union Rep Suspended After Admitting He Hit a Kid — and Got Away With It,link,https://pjmedia.com/parenting/2017/03/22/calif-teachers-union-rep-suspended-after-admitting-he-hit-a-kid-and-got-away-with-it/,2017-03-23 09:09:48,21,7,5,11,0,0,0,1,9
15418366158_10155331384896159,The Islamic State will soon be launching its own television network.,ISIS Shows French Jihadist Raising 9 Young Kids in Terror Group,link,https://pjmedia.com/homeland-security/2017/03/22/isis-shows-french-jihadist-raising-9-young-kids-in-terror-group/,2017-03-23 07:45:00,49,3,16,17,0,3,0,3,26
15418366158_10155331499146159,The two suspects were 17 and 18 years old.,"Maryland Girl, 14, Raped by Older Illegal Aliens at School",link,https://pjmedia.com/trending/2017/03/21/maryland-girl-14-raped-by-older-illegal-aliens-at-school/,2017-03-23 04:45:00,111,15,28,23,0,2,0,11,75
15418366158_10155331584046159,"Not knowing the name of a classic play cost him.

📺: https://pjmedia.com/video/watch-this-wheel-of-fortune-contestant-really-blow-it/",Watch This 'Wheel of Fortune' Contestant Really Blow It,link,https://pjmedia.com/video/watch-this-wheel-of-fortune-contestant-really-blow-it/,2017-03-23 02:15:00,14,1,5,3,0,5,6,0,0
15418366158_10155331465781159,"Several students have shared their experiences.

It's now up to college administrators to respond.","More Reports of Violence, Threats Against Conservative Students",link,https://pjmedia.com/trending/2017/03/22/more-reports-of-violence-threats-against-conservative-students/,2017-03-23 00:45:00,155,13,41,57,0,5,0,18,75
15418366158_10155331392336159,,The Real Story About Neil Gorsuch and the TransAm 'Frozen Trucker',link,https://pjmedia.com/trending/2017/03/21/the-real-story-about-neil-gorsuch-and-the-transam-frozen-trucker/,2017-03-22 22:07:45,63,7,21,54,4,2,3,0,0
15418366158_10155331366686159,"""Anyone who supports Trump -- or believes what you believe -- is not welcome here!""","Man Wearing MAGA Hat Denied Service at New York Bar, Sues",link,https://pjmedia.com/trending/2017/03/22/man-wearing-maga-hat-denied-service-at-new-york-bar-sues/,2017-03-22 20:07:00,70,15,6,50,1,5,1,1,12
15418366158_10155331636776159,"Tourism ⬆️

Local business ⬆️",This Just In: Boycott of N.C. Over Bathroom Bill Dies With a Whimper,link,https://pjmedia.com/trending/2017/03/22/this-just-in-boycott-of-n-c-over-bathroom-bill-dies-with-a-whimper/,2017-03-22 18:05:55,299,10,50,204,20,4,70,0,1
15418366158_10155331125416159,"The New York Times reporter Matthew Rosenberg really, really wants to put this on your radar...

📺: https://pjmedia.com/video/new-york-times-reporter-claims-theres-a-tape-of-trumps-golden-showers-incident/",New York Times Reporter Floats Claim That There's Tape of Trump's Golden Showers Incident...,link,https://pjmedia.com/video/new-york-times-reporter-claims-theres-a-tape-of-trumps-golden-showers-incident/,2017-03-22 16:46:00,14,18,1,4,0,0,6,0,4
15418366158_10155331166316159,"FLASHBACK: This happened just days after the Brussels bombings in 2016.

📺: https://pjmedia.com/homeland-security/2016/03/31/british-extremist-films-pro-jihad-screed-on-open-street-with-passers-by/",British Extremist Films Pro-Jihad Screed on Open Street with Passers-by,link,https://pjmedia.com/homeland-security/2016/03/31/british-extremist-films-pro-jihad-screed-on-open-street-with-passers-by/,2017-03-22 14:52:51,21,1,6,13,0,0,1,3,4
15418366158_10155330691296159,DEVELOPING...,Attack in London: Westminster Bridge Pedestrians Struck Before Stabbing on Parliament Grounds,link,https://pjmedia.com/news-and-politics/2017/03/22/attack-in-london-westminster-bridge-pedestrians-struck-before-stabbing-on-parliament-grounds/,2017-03-22 11:52:26,19,2,2,7,0,0,0,5,7
15418366158_10155330678001159,"Police ""treating this as a terrorist incident.""",Attack in London: Westminster Bridge Pedestrians Struck Before Stabbing on Parliament Grounds,link,http://ift.tt/2n7w99X,2017-03-22 11:47:31,15,2,11,10,0,0,1,1,3
15418366158_10155330370896159,North Korea is not-so-quietly emerging as *the* issue -- and the most dangerous phenomenon -- of our time.,Just How Dangerous Is North Korea?,link,https://pjmedia.com/rogerlsimon/2017/03/21/just-how-dangerous-is-north-korea/,2017-03-22 10:11:46,27,8,7,22,0,2,0,0,3
15418366158_10155328668601159,,Kuwait Forbids Theaters From Showing 'Beauty and the Beast',link,https://pjmedia.com/lifestyle/2017/03/21/kuwait-forbids-theaters-from-showing-beauty-and-the-beast/,2017-03-22 07:45:00,56,12,4,39,7,5,4,1,0
15418366158_10155328546931159,"Here comes Hillary Clinton again?

📺: https://pjmedia.com/video/sounds-like-hillary-may-run-again/",Sounds Like Hillary May Run Again?!?,link,https://pjmedia.com/video/sounds-like-hillary-may-run-again/,2017-03-22 04:45:00,66,66,9,10,1,1,41,2,11
15418366158_10155328713166159,The Good Samaritan's name is Pedro Viloria.,Watch a McDonald's Employee Jump Out the Drive-Thru Window to Help a Customer,link,https://pjmedia.com/lifestyle/2017/03/21/watch-a-mcdonalds-employee-jump-out-the-drive-thru-window-to-help-a-customer/,2017-03-22 02:45:00,27,2,0,27,0,0,0,0,0
15418366158_10155328702141159,"They're protesting the wrong issue, writes Sarah Kay Steele.",U.S. Women's Hockey Boycotting Championships Over Equal Pay (Which They Don't Deserve),link,https://pjmedia.com/lifestyle/2017/03/20/u-s-womens-hockey-boycotting-championships-over-equal-pay-which-they-dont-deserve/,2017-03-22 00:21:00,57,34,10,20,1,1,30,2,3
15418366158_10155328646586159,The ESPN team has some work to do if it wants to right its ship.,The Top 5 Reasons ESPN's Ratings Are in Freefall,link,https://pjmedia.com/lifestyle/2017/03/21/the-top-5-reasons-espns-ratings-are-in-freefall/,2017-03-21 22:07:00,27,7,3,18,0,0,9,0,0
15418366158_10155328382331159,"They spent about three days setting up this announcement!

📺: https://pjmedia.com/video/this-dad-figured-out-the-coolest-way-to-announce-the-sex-of-his-baby/",This Dad Figured out the Coolest Way to Announce the Sex of His Baby!,link,https://pjmedia.com/video/this-dad-figured-out-the-coolest-way-to-announce-the-sex-of-his-baby/,2017-03-21 20:07:00,16,4,1,11,1,3,1,0,0
15418366158_10155328328936159,"""It is unseemly to be moving forward so fast on confirming a Supreme Court justice with a lifetime appointment while this big grey, grey cloud of an FBI – Federal Bureau of Investigation [probe] hangs over the presidency

📺: https://pjmedia.com/video/schumer-grasping-at-straws-to-defeat-gorsuch/",Schumer Grasping at Straws to Defeat Gorsuch,link,https://pjmedia.com/video/schumer-grasping-at-straws-to-defeat-gorsuch/,2017-03-21 18:51:00,158,42,8,36,0,2,69,2,49
15418366158_10155328166821159,❤️,PJ Media Lifestyle,link,https://media.giphy.com/media/l0Iy5npssCDtkbe36/giphy.gif,2017-03-21 17:47:52,12,1,0,11,1,0,0,0,0
