status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
455410617809655_1716513668366004,Sources: http://www.democraticunderground.com/1017431962,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1716513668366004/?type=3,2017-03-31 10:40:57,179,17,243,113,3,18,7,4,34
455410617809655_1715290701821634,http://www.democraticunderground.com/1017431752,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1715290701821634/?type=3,2017-03-30 12:19:50,250,36,235,95,0,10,10,5,130
455410617809655_1715224168494954,http://www.democraticunderground.com/1017431739,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1715224168494954/?type=3,2017-03-30 11:01:53,287,20,361,177,6,9,90,2,3
455410617809655_1714165525267485,http://www.democraticunderground.com/1017431582,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1714165525267485/?type=3,2017-03-29 10:42:04,202,22,227,70,0,2,5,2,123
455410617809655_1713100025374035,http://www.democraticunderground.com/1017431432,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1713100025374035/?type=3,2017-03-28 10:53:05,291,24,365,144,1,8,1,16,121
455410617809655_1711851305498907,http://www.democraticunderground.com/1017431228,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1711851305498907/?type=3,2017-03-27 09:19:49,950,64,8878,548,6,25,116,26,229
455410617809655_1708439155840122,http://www.democraticunderground.com/1017430820,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1708439155840122/?type=3,2017-03-24 17:02:32,588,30,672,407,5,23,144,4,5
455410617809655_1708323715851666,https://i.imgur.com/oBvDCfu.gif,i.imgur.com,link,https://i.imgur.com/oBvDCfu.gif,2017-03-24 14:46:55,15,1,6,9,0,0,6,0,0
455410617809655_1708093702541334,http://www.democraticunderground.com/1017430686,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1708093702541334/?type=3,2017-03-24 10:01:25,319,23,613,142,5,3,13,21,135
455410617809655_1706988082651896,http://www.democraticunderground.com/1017430480,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1706988082651896/?type=3,2017-03-23 12:29:02,196,13,166,122,3,12,57,0,2
455410617809655_1706882702662434,http://www.democraticunderground.com/1017430456,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1706882702662434/?type=3,2017-03-23 11:01:22,244,46,357,73,1,9,5,5,151
455410617809655_1705666756117362,http://www.democraticunderground.com/1017430249,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1705666756117362/?type=3,2017-03-22 10:59:28,564,29,484,314,24,8,217,0,1
455410617809655_1704498292900875,http://www.democraticunderground.com/1017430111,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1704498292900875/?type=3,2017-03-21 13:02:08,548,69,2256,302,1,28,59,10,148
455410617809655_1704408892909815,Sources: http://www.democraticunderground.com/1017430084,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1704408892909815/?type=3,2017-03-21 11:19:29,228,20,162,177,8,6,29,3,5
455410617809655_1703208833029821,Sources: http://www.democraticunderground.com/1017429883,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1703208833029821/?type=3,2017-03-20 10:36:54,378,16,410,205,3,14,29,16,111
455410617809655_1699734723377232,http://www.democraticunderground.com/1017429360,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1699734723377232/?type=3,2017-03-17 11:02:00,360,26,157,275,72,3,9,1,0
455410617809655_1699700833380621,http://www.democraticunderground.com/1017429348,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1699700833380621/?type=3,2017-03-17 10:17:30,476,29,447,334,6,12,83,28,13
455410617809655_1698699683480736,http://www.democraticunderground.com/1017429180,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1698699683480736/?type=3,2017-03-16 11:27:45,155,30,91,56,0,3,70,2,24
455410617809655_1698665043484200,http://www.democraticunderground.com/1017429174,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1698665043484200/?type=3,2017-03-16 10:55:52,227,25,254,120,1,1,5,26,74
455410617809655_1697647343585970,http://www.democraticunderground.com/1017429018,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1697647343585970/?type=3,2017-03-15 11:40:35,119,37,63,79,1,1,29,1,8
455410617809655_1697598323590872,http://www.democraticunderground.com/1017429003,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1697598323590872/?type=3,2017-03-15 10:35:06,93,9,57,53,1,1,34,1,3
455410617809655_1696545800362791,http://www.democraticunderground.com/1017428835,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1696545800362791/?type=3,2017-03-14 10:05:29,119,14,105,51,0,1,2,3,62
455410617809655_1696545563696148,http://www.democraticunderground.com/1017428835,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1696545563696148/?type=3,2017-03-14 10:05:13,258,31,247,116,0,15,8,9,110
455410617809655_1696545307029507,http://www.democraticunderground.com/1017428835,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1696545307029507/?type=3,2017-03-14 10:05:01,50,4,33,21,0,3,2,2,22
455410617809655_1696545100362861,http://www.democraticunderground.com/1017428835,Timeline Photos,photo,https://www.facebook.com/democraticunderground/photos/a.511220905561959.137882.455410617809655/1696545100362861/?type=3,2017-03-14 10:04:48,122,24,79,58,0,5,2,3,54
