status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1564924110429668_1772328839689193,How are we going to untangle this?,HARD TRUTH: The Real Reason Fixing Healthcare Is So Difficult - Tabloid,link,http://www.lifetabloid.com/hard-truth-real-reason-fixing-healthcare-difficult/,2017-03-31 11:00:00,0,2,0,0,0,0,0,0,0
1564924110429668_1772554036333340,Nanci Pelosi has officially become the laughing stock of American politics. This proves it right here as even the liberals are now turning on her.,Watch As Liberals Turn On Nanci Pelosi And Prove She Has Become Completely Irrelevant,link,http://www.lifetabloid.com/watch-liberals-turn-nanci-pelosi-prove-become-completely-irrelevant/,2017-03-31 09:40:59,55,13,8,35,2,0,17,1,0
1564924110429668_1772553299666747,Do You Support Churches Taking Down Crosses To Make Muslims Feel More Comfortable?,POLL: Do You Support Churches Taking Down Crosses To Make Muslims Feel More Comfortable? - Tabloid,link,http://www.lifetabloid.com/poll-support-churches-taking-crosses-make-muslims-feel-comfortable/,2017-03-31 07:00:00,76,135,8,25,1,1,1,1,47
1564924110429668_1772551739666903,JUST IN: Hillary Panicking! New Huma Emails EXPOSED by Judicial Watch,JUST IN: Hillary Panicking! New Huma Emails EXPOSED by Judicial Watch,link,http://www.lifetabloid.com/just-hillary-panicking-new-huma-emails-exposed-judicial-watch/,2017-03-31 04:57:00,72,10,12,55,6,2,8,0,1
1564924110429668_1772544579667619,"They should be charged for treason!
New Report EXPOSES 6 Top REPUBLICANS on GEORGE SOROS' PAYROLL! 
Guess Who's Being Paid to Stop Trump?",New Report EXPOSES 6 Top REPUBLICANS on GEORGE SOROS' PAYROLL! Guess Who's Being Paid to Stop Trump?,link,http://www.lifetabloid.com/new-report-exposes-6-top-republicans-george-soros-payroll-guess-whos-paid-stop-trump/,2017-03-31 03:08:00,27,6,18,16,1,1,0,0,9
1564924110429668_1772542759667801,Another stupid liberal meme destroyed by FACTS!,Further Proof Liberals Have NO CLUE About SUPPLY and DEMAND,link,http://www.lifetabloid.com/proof-liberals-no-clue-supply-demand/,2017-03-31 01:04:00,5,0,2,5,0,0,0,0,0
1564924110429668_1772541619667915,"He was an Iraqi refugee admitted to the United States because he claimed persecution. However, after he got here, his fingerprints were found in a SHOCKING location.
This isn't good...",RED ALERT: Fingerprints of Iraqi Refugee Admitted to U.S. Found in SHOCK Location,link,http://www.lifetabloid.com/red-alert-fingerprints-iraqi-refugee-admitted-u-s-discovered-hostage-chamber/,2017-03-30 23:02:00,29,5,12,17,3,1,0,0,8
1564924110429668_1772536299668447,What House Minority Leader Nancy Pelosi just said about Trump is getting a LOT of attention.,"Watch: Pelosi Sees What Trump Just Did, Instantly Makes Jaw-Dropping God Announcement",link,http://www.lifetabloid.com/pelosi-labels-trumps-energy-plan-sinful-says-degrading-gods-creation/,2017-03-30 20:02:15,18,16,1,9,0,1,5,0,3
1564924110429668_1772535916335152,"Liberals might be saying that conservative news is dead, but we know the truth.
And the HUGE record Fox News just broke proves conservatives are on top like never before.",BOOM: Fox News Breaks MASSIVE Record... Biggest Since Cable News Began,link,http://www.lifetabloid.com/boom-fox-news-breaks-massive-record-biggest-since-cable-news-began/,2017-03-30 16:57:00,23,0,0,23,0,0,0,0,0
1564924110429668_1772330813022329,"Obama Administration Blocked Comey From Revealing ""Russian Tampering"" Before Election","Obama Administration Blocked Comey From Revealing ""Russian Tampering"" Before Election",link,http://www.lifetabloid.com/obama-administration-blocked-comey-revealing-russian-tampering-election/,2017-03-30 15:00:09,42,6,7,32,1,2,0,0,7
1564924110429668_1772329526355791,"Hillary Clinton delivered a big speech, and she had a VERY clear target...","Hillary Shows Up For Speech, Immediately Launches Attack On The Last Person You'd Expect",link,http://www.lifetabloid.com/hillary-clinton-goes-bill-oreilly-sean-spicer-gender-equality-conference/,2017-03-30 13:27:18,37,26,3,19,0,3,5,0,10
1564924110429668_1772116586377085,Hoop Earrings Are Racist If White Women Wear Them,Hoop Earrings Are Racist If White Women Wear Them,link,http://www.lifetabloid.com/hoop-earrings-racist-white-women-wear/,2017-03-30 10:03:20,60,47,12,25,1,1,28,3,2
1564924110429668_1772091776379566,"BREAKING: Driver Plows Into Capitol Police Car, Shots Fired","Driver Plows Into Capitol Police Car, Shots Fired",link,http://www.lifetabloid.com/breaking-driver-plows-capitol-police-car-shots-fired/,2017-03-30 07:09:13,21,0,0,21,0,0,0,0,0
1564924110429668_1772091103046300,BREAKING: Officer down.,Shots Fired In Independence Officer Down,link,http://www.lifetabloid.com/shots-fired-independence-officer/,2017-03-30 04:59:00,14,0,1,13,0,0,0,1,0
1564924110429668_1772090643046346,Newborn Baby Girl Saved by Stranger After Parents Buried Her Alive,Newborn Baby Girl Saved by Stranger After Parents Buried Her Alive,link,http://www.lifetabloid.com/newborn-baby-girl-saved-stranger-parents-buried-alive/,2017-03-30 03:00:00,21,0,4,11,0,1,0,2,7
1564924110429668_1772126073042803,"At a briefing, White House press secretary Sean Spicer managed to one-up the liberal media with THIS hilarious joke about salad dressing... take a look at how he utterly crushed this reporter's narrative.
Excellent!",WATCH: Spicer Uses SALAD DRESSING to Hilariously Crush Lib Reporter's Narrative,link,http://www.lifetabloid.com/spicer-uses-salad-dressing-reference-slam-medias-russian-narrative/,2017-03-30 01:00:48,38,5,1,24,2,0,12,0,0
1564924110429668_1772125953042815,"Elizabeth Warren just took her war against the Trumps to a new level, and now Ivanka is the target. This is sure to get Donald's attention in a big way.",Just In: Elizabeth Warren Takes Drastic Action Against Ivanka Trump,link,http://www.lifetabloid.com/warren-wants-ethics-office-review-ivanka-trumps-white-house-role/,2017-03-29 23:00:00,36,34,6,13,0,3,3,1,16
